From,To,Total,pcu,Car,Light goods vehicle,Heavy goods vehicle,Bus,Motorcycle,Bicycle
2024-02-21T20:15:00+01:00,2024-02-21T20:30:00+01:00,43,46.1,37,0,1,3,2,0
2024-02-21T20:30:00+01:00,2024-02-21T20:45:00+01:00,35,36.4,31,1,0,2,1,0
2024-02-21T20:45:00+01:00,2024-02-21T21:00:00+01:00,32,37,27,0,0,5,0,0
2024-02-21T21:00:00+01:00,2024-02-21T21:15:00+01:00,33,35.8,27,0,0,4,2,0
2024-02-21T21:15:00+01:00,2024-02-21T21:30:00+01:00,25,33.3,17,0,1,7,0,0
2024-02-21T21:30:00+01:00,2024-02-21T21:45:00+01:00,20,20,19,1,0,0,0,0
2024-02-21T21:45:00+01:00,2024-02-21T22:00:00+01:00,21,25.8,13,0,0,6,2,0
2024-02-21T22:00:00+01:00,2024-02-21T22:15:00+01:00,17,18,15,1,0,1,0,0
2024-02-21T22:15:00+01:00,2024-02-21T22:30:00+01:00,27,30,24,0,0,3,0,0
2024-02-21T22:30:00+01:00,2024-02-21T22:45:00+01:00,17,19,15,0,0,2,0,0
2024-02-21T22:45:00+01:00,2024-02-21T23:00:00+01:00,18,23,13,0,0,5,0,0
2024-02-21T23:00:00+01:00,2024-02-21T23:15:00+01:00,18,20,16,0,0,2,0,0
2024-02-21T23:15:00+01:00,2024-02-21T23:30:00+01:00,13,15.3,11,0,1,1,0,0
2024-02-21T23:30:00+01:00,2024-02-21T23:45:00+01:00,18,21,15,0,0,3,0,0
2024-02-21T23:45:00+01:00,2024-02-22T00:00:00+01:00,14,16,12,0,0,2,0,0
2024-02-22T00:00:00+01:00,2024-02-22T00:15:00+01:00,9,9.4,7,0,0,1,1,0
2024-02-22T00:15:00+01:00,2024-02-22T00:30:00+01:00,10,12.6,8,0,2,0,0,0
2024-02-22T00:30:00+01:00,2024-02-22T00:45:00+01:00,7,8.3,6,0,1,0,0,0
2024-02-22T00:45:00+01:00,2024-02-22T01:00:00+01:00,8,9,7,0,0,1,0,0
2024-02-22T01:00:00+01:00,2024-02-22T01:15:00+01:00,3,3,3,0,0,0,0,0
2024-02-22T01:15:00+01:00,2024-02-22T01:30:00+01:00,8,9,5,2,0,1,0,0
2024-02-22T01:30:00+01:00,2024-02-22T01:45:00+01:00,3,3,3,0,0,0,0,0
2024-02-22T01:45:00+01:00,2024-02-22T02:00:00+01:00,6,7,2,3,0,1,0,0
2024-02-22T02:00:00+01:00,2024-02-22T02:15:00+01:00,7,7,6,1,0,0,0,0
2024-02-22T02:15:00+01:00,2024-02-22T02:30:00+01:00,5,6,3,1,0,1,0,0
2024-02-22T02:30:00+01:00,2024-02-22T02:45:00+01:00,4,5,2,1,0,1,0,0
2024-02-22T02:45:00+01:00,2024-02-22T03:00:00+01:00,10,10,7,3,0,0,0,0
2024-02-22T03:00:00+01:00,2024-02-22T03:15:00+01:00,4,5.3,3,0,1,0,0,0
2024-02-22T03:15:00+01:00,2024-02-22T03:30:00+01:00,5,6,3,1,0,1,0,0
2024-02-22T03:30:00+01:00,2024-02-22T03:45:00+01:00,8,8.4,6,0,0,1,1,0
2024-02-22T03:45:00+01:00,2024-02-22T04:00:00+01:00,7,9,4,1,0,2,0,0
2024-02-22T04:00:00+01:00,2024-02-22T04:15:00+01:00,6,6,2,4,0,0,0,0
2024-02-22T04:15:00+01:00,2024-02-22T04:30:00+01:00,13,14,4,8,0,1,0,0
2024-02-22T04:30:00+01:00,2024-02-22T04:45:00+01:00,14,17.6,6,5,2,1,0,0
2024-02-22T04:45:00+01:00,2024-02-22T05:00:00+01:00,12,15.3,4,5,1,2,0,0
2024-02-22T05:00:00+01:00,2024-02-22T05:15:00+01:00,24,32.2,14,3,4,3,0,0
2024-02-22T05:15:00+01:00,2024-02-22T05:30:00+01:00,32,32.7,24,6,1,0,1,0
2024-02-22T05:30:00+01:00,2024-02-22T05:45:00+01:00,38,40.3,31,5,1,1,0,0
2024-02-22T05:45:00+01:00,2024-02-22T06:00:00+01:00,39,37.8,29,8,0,0,2,0
2024-02-22T06:00:00+01:00,2024-02-22T06:15:00+01:00,52,56.7,35,10,3,2,2,0
2024-02-22T06:15:00+01:00,2024-02-22T06:30:00+01:00,74,79.3,49,19,3,2,1,0
2024-02-22T06:30:00+01:00,2024-02-22T06:45:00+01:00,85,93.3,56,19,5,3,2,0
2024-02-22T06:45:00+01:00,2024-02-22T07:00:00+01:00,100,102.8,70,24,0,4,2,0
2024-02-22T07:00:00+01:00,2024-02-22T07:15:00+01:00,90,94.3,65,21,1,3,0,0
2024-02-22T07:15:00+01:00,2024-02-22T07:30:00+01:00,97,110.5,65,19,7,5,1,0
2024-02-22T07:30:00+01:00,2024-02-22T07:45:00+01:00,91,102.5,64,17,5,5,0,0
2024-02-22T07:45:00+01:00,2024-02-22T08:00:00+01:00,84,91.4,52,21,4,4,3,0
2024-02-22T08:00:00+01:00,2024-02-22T08:15:00+01:00,109,118.7,74,23,3,7,2,0
2024-02-22T08:15:00+01:00,2024-02-22T08:30:00+01:00,86,91,59,21,2,3,1,0
2024-02-22T08:30:00+01:00,2024-02-22T08:45:00+01:00,102,113,70,19,4,7,2,0
2024-02-22T08:45:00+01:00,2024-02-22T09:00:00+01:00,107,114.6,84,16,2,5,0,0
2024-02-22T09:00:00+01:00,2024-02-22T09:15:00+01:00,132,146.5,83,36,5,8,0,0
2024-02-22T09:15:00+01:00,2024-02-22T09:30:00+01:00,133,142.7,94,27,3,7,2,0
2024-02-22T09:30:00+01:00,2024-02-22T09:45:00+01:00,120,132,82,24,4,8,2,0
2024-02-22T09:45:00+01:00,2024-02-22T10:00:00+01:00,95,97.7,76,15,1,2,1,0
2024-02-22T10:00:00+01:00,2024-02-22T10:15:00+01:00,107,109.3,90,4,3,3,5,2
2024-02-22T10:15:00+01:00,2024-02-22T10:30:00+01:00,135,143.4,106,18,2,7,2,0
2024-02-22T10:30:00+01:00,2024-02-22T10:45:00+01:00,121,134.9,98,9,5,8,1,0
2024-02-22T10:45:00+01:00,2024-02-22T11:00:00+01:00,90,98.8,75,8,6,1,0,0
2024-02-22T11:00:00+01:00,2024-02-22T11:15:00+01:00,104,114.2,80,14,6,3,1,0
2024-02-22T11:15:00+01:00,2024-02-22T11:30:00+01:00,112,113.3,88,18,1,2,2,1
2024-02-22T11:30:00+01:00,2024-02-22T11:45:00+01:00,111,126,81,13,4,11,2,0
2024-02-22T11:45:00+01:00,2024-02-22T12:00:00+01:00,102,110.8,78,10,4,6,4,0
2024-02-22T12:00:00+01:00,2024-02-22T12:15:00+01:00,104,109.5,79,17,3,3,1,1
2024-02-22T12:15:00+01:00,2024-02-22T12:30:00+01:00,78,81.4,67,6,0,4,1,0
2024-02-22T12:30:00+01:00,2024-02-22T12:45:00+01:00,91,100.4,62,17,2,8,2,0
2024-02-22T12:45:00+01:00,2024-02-22T13:00:00+01:00,86,94.5,62,13,3,6,1,1
2024-02-22T13:00:00+01:00,2024-02-22T13:15:00+01:00,96,99.4,79,12,0,4,1,0
2024-02-22T13:15:00+01:00,2024-02-22T13:30:00+01:00,74,82.4,51,14,4,4,0,1
2024-02-22T13:30:00+01:00,2024-02-22T13:45:00+01:00,106,114.4,77,17,4,5,3,0
2024-02-22T13:45:00+01:00,2024-02-22T14:00:00+01:00,106,110.6,77,20,2,4,2,1
2024-02-22T14:00:00+01:00,2024-02-22T14:15:00+01:00,74,74.7,56,8,1,3,6,0
2024-02-22T14:15:00+01:00,2024-02-22T14:30:00+01:00,97,103.1,73,15,1,6,2,0
2024-02-22T14:30:00+01:00,2024-02-22T14:45:00+01:00,110,115.4,85,17,2,4,2,0
2024-02-22T14:45:00+01:00,2024-02-22T15:00:00+01:00,106,110.9,79,15,3,4,5,0
2024-02-22T15:00:00+01:00,2024-02-22T15:15:00+01:00,89,97.7,62,15,5,4,3,0
2024-02-22T15:15:00+01:00,2024-02-22T15:30:00+01:00,117,121.2,88,19,2,4,4,0
2024-02-22T15:30:00+01:00,2024-02-22T15:45:00+01:00,74,82.4,54,9,2,7,2,0
2024-02-22T15:45:00+01:00,2024-02-22T16:00:00+01:00,90,102.7,57,18,3,10,2,0
2024-02-22T16:00:00+01:00,2024-02-22T16:15:00+01:00,101,109,70,22,2,6,1,0
2024-02-22T16:15:00+01:00,2024-02-22T16:30:00+01:00,97,95.6,69,23,0,1,4,0
2024-02-22T16:30:00+01:00,2024-02-22T16:45:00+01:00,87,89.4,69,14,0,3,1,0
2024-02-22T16:45:00+01:00,2024-02-22T17:00:00+01:00,122,124.8,102,14,0,4,2,0
2024-02-22T17:00:00+01:00,2024-02-22T17:15:00+01:00,77,79.8,61,10,0,4,2,0
2024-02-22T17:15:00+01:00,2024-02-22T17:30:00+01:00,100,102.8,85,9,0,4,2,0
2024-02-22T17:30:00+01:00,2024-02-22T17:45:00+01:00,106,110.6,86,9,0,7,4,0
2024-02-22T17:45:00+01:00,2024-02-22T18:00:00+01:00,92,94.2,81,4,0,4,3,0
2024-02-22T18:00:00+01:00,2024-02-22T18:15:00+01:00,66,68,60,4,0,2,0,0
2024-02-22T18:15:00+01:00,2024-02-22T18:30:00+01:00,71,69.2,60,0,0,3,8,0
2024-02-22T18:30:00+01:00,2024-02-22T18:45:00+01:00,64,65.8,59,0,0,3,2,0
2024-02-22T18:45:00+01:00,2024-02-22T19:00:00+01:00,80,86.4,67,4,2,5,2,0
2024-02-22T19:00:00+01:00,2024-02-22T19:15:00+01:00,71,71.9,62,2,1,2,4,0
2024-02-22T19:15:00+01:00,2024-02-22T19:30:00+01:00,76,80.2,66,1,0,6,3,0
2024-02-22T19:30:00+01:00,2024-02-22T19:45:00+01:00,56,59.2,48,0,0,5,3,0
2024-02-22T19:45:00+01:00,2024-02-22T20:00:00+01:00,54,60.4,43,3,0,7,1,0
2024-02-22T20:00:00+01:00,2024-02-22T20:15:00+01:00,38,38.4,36,0,0,1,1,0
2024-02-22T20:15:00+01:00,2024-02-22T20:30:00+01:00,44,46.4,39,1,0,3,1,0
2024-02-22T20:30:00+01:00,2024-02-22T20:45:00+01:00,44,47.8,36,1,0,5,2,0
2024-02-22T20:45:00+01:00,2024-02-22T21:00:00+01:00,31,34,28,0,0,3,0,0
2024-02-22T21:00:00+01:00,2024-02-22T21:15:00+01:00,20,22.8,14,0,0,4,2,0
2024-02-22T21:15:00+01:00,2024-02-22T21:30:00+01:00,34,38.4,26,2,0,5,1,0
2024-02-22T21:30:00+01:00,2024-02-22T21:45:00+01:00,19,20.4,15,1,0,2,1,0
2024-02-22T21:45:00+01:00,2024-02-22T22:00:00+01:00,26,32.4,18,0,0,7,1,0
2024-02-22T22:00:00+01:00,2024-02-22T22:15:00+01:00,20,21.4,16,1,0,2,1,0
2024-02-22T22:15:00+01:00,2024-02-22T22:30:00+01:00,21,21.8,17,0,0,2,2,0
2024-02-22T22:30:00+01:00,2024-02-22T22:45:00+01:00,21,22,19,1,0,1,0,0
2024-02-22T22:45:00+01:00,2024-02-22T23:00:00+01:00,23,28,18,0,0,5,0,0
2024-02-22T23:00:00+01:00,2024-02-22T23:15:00+01:00,12,12,12,0,0,0,0,0
2024-02-22T23:15:00+01:00,2024-02-22T23:30:00+01:00,14,14.4,12,0,0,1,1,0
2024-02-22T23:30:00+01:00,2024-02-22T23:45:00+01:00,14,18.3,10,0,1,3,0,0
2024-02-22T23:45:00+01:00,2024-02-23T00:00:00+01:00,14,17,11,0,0,3,0,0
2024-02-23T00:00:00+01:00,2024-02-23T00:15:00+01:00,7,9.3,5,0,1,1,0,0
2024-02-23T00:15:00+01:00,2024-02-23T00:30:00+01:00,10,13.3,7,0,1,2,0,0
2024-02-23T00:30:00+01:00,2024-02-23T00:45:00+01:00,7,5.8,4,1,0,0,2,0
2024-02-23T00:45:00+01:00,2024-02-23T01:00:00+01:00,8,9,6,1,0,1,0,0
2024-02-23T01:00:00+01:00,2024-02-23T01:15:00+01:00,1,0.4,0,0,0,0,1,0
2024-02-23T01:15:00+01:00,2024-02-23T01:30:00+01:00,5,6,4,0,0,1,0,0
2024-02-23T01:30:00+01:00,2024-02-23T01:45:00+01:00,3,3,3,0,0,0,0,0
2024-02-23T01:45:00+01:00,2024-02-23T02:00:00+01:00,3,4,2,0,0,1,0,0
2024-02-23T02:00:00+01:00,2024-02-23T02:15:00+01:00,4,5,3,0,0,1,0,0
2024-02-23T02:15:00+01:00,2024-02-23T02:30:00+01:00,3,3,2,1,0,0,0,0
2024-02-23T02:30:00+01:00,2024-02-23T02:45:00+01:00,1,1,1,0,0,0,0,0
2024-02-23T02:45:00+01:00,2024-02-23T03:00:00+01:00,6,9.3,2,1,1,2,0,0
2024-02-23T03:00:00+01:00,2024-02-23T03:15:00+01:00,7,8.3,6,0,1,0,0,0
2024-02-23T03:15:00+01:00,2024-02-23T03:30:00+01:00,12,13,9,2,0,1,0,0
2024-02-23T03:30:00+01:00,2024-02-23T03:45:00+01:00,9,9.4,6,1,0,1,1,0
2024-02-23T03:45:00+01:00,2024-02-23T04:00:00+01:00,7,8,6,0,0,1,0,0
2024-02-23T04:00:00+01:00,2024-02-23T04:15:00+01:00,9,9,4,5,0,0,0,0
2024-02-23T04:15:00+01:00,2024-02-23T04:30:00+01:00,11,12.3,6,4,1,0,0,0
2024-02-23T04:30:00+01:00,2024-02-23T04:45:00+01:00,13,12.4,10,2,0,0,1,0
2024-02-23T04:45:00+01:00,2024-02-23T05:00:00+01:00,18,17.4,12,5,0,0,1,0
2024-02-23T05:00:00+01:00,2024-02-23T05:15:00+01:00,21,24.6,10,8,2,1,0,0
2024-02-23T05:15:00+01:00,2024-02-23T05:30:00+01:00,25,27.6,17,6,2,0,0,0
2024-02-23T05:30:00+01:00,2024-02-23T05:45:00+01:00,37,35.8,29,6,0,0,2,0
2024-02-23T05:45:00+01:00,2024-02-23T06:00:00+01:00,52,51.9,42,4,1,1,4,0
2024-02-23T06:00:00+01:00,2024-02-23T06:15:00+01:00,40,41.4,30,7,0,2,1,0
2024-02-23T06:15:00+01:00,2024-02-23T06:30:00+01:00,82,86.6,59,19,2,2,0,0
2024-02-23T06:30:00+01:00,2024-02-23T06:45:00+01:00,81,88.3,56,16,5,2,2,0
2024-02-23T06:45:00+01:00,2024-02-23T07:00:00+01:00,116,119.9,85,21,1,5,4,0
2024-02-23T07:00:00+01:00,2024-02-23T07:15:00+01:00,83,87,60,18,2,2,1,0
2024-02-23T07:15:00+01:00,2024-02-23T07:30:00+01:00,92,100.9,59,23,7,1,2,0
2024-02-23T07:30:00+01:00,2024-02-23T07:45:00+01:00,80,91.9,54,14,5,6,1,0
2024-02-23T07:45:00+01:00,2024-02-23T08:00:00+01:00,94,101.5,59,24,5,3,2,1
2024-02-23T08:00:00+01:00,2024-02-23T08:15:00+01:00,97,104.2,68,15,4,5,5,0
2024-02-23T08:15:00+01:00,2024-02-23T08:30:00+01:00,111,117.5,71,29,1,7,3,0
2024-02-23T08:30:00+01:00,2024-02-23T08:45:00+01:00,133,148.2,94,24,6,8,1,0
2024-02-23T08:45:00+01:00,2024-02-23T09:00:00+01:00,99,105.7,76,14,3,4,2,0
2024-02-23T09:00:00+01:00,2024-02-23T09:15:00+01:00,128,136.5,85,30,1,9,3,0
2024-02-23T09:15:00+01:00,2024-02-23T09:30:00+01:00,104,105.4,88,13,0,2,1,0
2024-02-23T09:30:00+01:00,2024-02-23T09:45:00+01:00,117,121.2,82,26,0,6,3,0
2024-02-23T09:45:00+01:00,2024-02-23T10:00:00+01:00,125,128.3,95,19,1,5,5,0
2024-02-23T10:00:00+01:00,2024-02-23T10:15:00+01:00,106,107.2,87,13,0,3,3,0
2024-02-23T10:15:00+01:00,2024-02-23T10:30:00+01:00,119,127.4,89,18,4,5,3,0
2024-02-23T10:30:00+01:00,2024-02-23T10:45:00+01:00,121,129.9,96,17,3,5,0,0
2024-02-23T10:45:00+01:00,2024-02-23T11:00:00+01:00,118,121.3,98,9,1,5,5,0
2024-02-23T11:00:00+01:00,2024-02-23T11:15:00+01:00,114,116.6,91,11,2,4,4,2
2024-02-23T11:15:00+01:00,2024-02-23T11:30:00+01:00,119,124.9,84,22,3,5,5,0
2024-02-23T11:30:00+01:00,2024-02-23T11:45:00+01:00,122,123.6,97,16,2,2,5,0
2024-02-23T11:45:00+01:00,2024-02-23T12:00:00+01:00,107,114.1,87,9,3,5,3,0
2024-02-23T12:00:00+01:00,2024-02-23T12:15:00+01:00,94,95.7,77,6,1,4,6,0
2024-02-23T12:15:00+01:00,2024-02-23T12:30:00+01:00,90,94.9,69,17,3,1,0,0
2024-02-23T12:30:00+01:00,2024-02-23T12:45:00+01:00,103,110.5,72,19,1,8,3,0
2024-02-23T12:45:00+01:00,2024-02-23T13:00:00+01:00,104,102.9,78,16,1,2,6,1
2024-02-23T13:00:00+01:00,2024-02-23T13:15:00+01:00,90,96.5,71,7,3,5,4,0
2024-02-23T13:15:00+01:00,2024-02-23T13:30:00+01:00,109,116.1,82,15,5,3,4,0
2024-02-23T13:30:00+01:00,2024-02-23T13:45:00+01:00,84,88.7,71,7,1,4,1,0
2024-02-23T13:45:00+01:00,2024-02-23T14:00:00+01:00,111,118.7,88,14,1,7,1,0
2024-02-23T14:00:00+01:00,2024-02-23T14:15:00+01:00,106,107.7,84,10,3,2,7,0
2024-02-23T14:15:00+01:00,2024-02-23T14:30:00+01:00,103,108.4,85,10,2,4,2,0
2024-02-23T14:30:00+01:00,2024-02-23T14:45:00+01:00,122,124.3,99,13,1,4,5,0
2024-02-23T14:45:00+01:00,2024-02-23T15:00:00+01:00,97,98.1,74,10,3,2,8,0
2024-02-23T15:00:00+01:00,2024-02-23T15:15:00+01:00,128,133.5,101,16,3,4,4,0
2024-02-23T15:15:00+01:00,2024-02-23T15:30:00+01:00,142,143.9,115,19,1,3,4,0
2024-02-23T15:30:00+01:00,2024-02-23T15:45:00+01:00,123,129.3,93,16,1,8,5,0
2024-02-23T15:45:00+01:00,2024-02-23T16:00:00+01:00,128,135.3,100,19,5,2,2,0
2024-02-23T16:00:00+01:00,2024-02-23T16:15:00+01:00,117,122.5,90,17,1,6,3,0
2024-02-23T16:15:00+01:00,2024-02-23T16:30:00+01:00,105,109.9,84,17,3,1,0,0
2024-02-23T16:30:00+01:00,2024-02-23T16:45:00+01:00,129,130.7,103,15,1,4,6,0
2024-02-23T16:45:00+01:00,2024-02-23T17:00:00+01:00,124,126.6,97,21,0,4,1,1
2024-02-23T17:00:00+01:00,2024-02-23T17:15:00+01:00,121,123.2,103,11,0,4,3,0
2024-02-23T17:15:00+01:00,2024-02-23T17:30:00+01:00,113,116.3,99,11,1,2,0,0
2024-02-23T17:30:00+01:00,2024-02-23T17:45:00+01:00,110,115.1,97,5,1,5,2,0
2024-02-23T17:45:00+01:00,2024-02-23T18:00:00+01:00,110,112.8,99,5,0,4,2,0
2024-02-23T18:00:00+01:00,2024-02-23T18:15:00+01:00,111,112.6,101,2,0,4,4,0
2024-02-23T18:15:00+01:00,2024-02-23T18:30:00+01:00,87,93.6,70,3,2,7,5,0
2024-02-23T18:30:00+01:00,2024-02-23T18:45:00+01:00,115,122.1,101,3,3,5,3,0
2024-02-23T18:45:00+01:00,2024-02-23T19:00:00+01:00,97,97.2,89,3,0,2,3,0
2024-02-23T19:00:00+01:00,2024-02-23T19:15:00+01:00,113,117.9,99,3,1,6,4,0
2024-02-23T19:15:00+01:00,2024-02-23T19:30:00+01:00,93,98.2,82,1,0,7,3,0
2024-02-23T19:30:00+01:00,2024-02-23T19:45:00+01:00,79,78.6,71,2,0,2,4,0
2024-02-23T19:45:00+01:00,2024-02-23T20:00:00+01:00,88,94,81,1,0,6,0,0
2024-02-23T20:00:00+01:00,2024-02-23T20:15:00+01:00,61,61.4,57,2,0,1,1,0
2024-02-23T20:15:00+01:00,2024-02-23T20:30:00+01:00,54,57.4,49,0,0,4,1,0
2024-02-23T20:30:00+01:00,2024-02-23T20:45:00+01:00,46,51.7,37,2,1,5,1,0
2024-02-23T20:45:00+01:00,2024-02-23T21:00:00+01:00,45,49.8,37,0,0,6,2,0
2024-02-23T21:00:00+01:00,2024-02-23T21:15:00+01:00,35,36.8,30,0,0,3,2,0
2024-02-23T21:15:00+01:00,2024-02-23T21:30:00+01:00,53,55.3,43,0,1,4,5,0
2024-02-23T21:30:00+01:00,2024-02-23T21:45:00+01:00,48,49.6,40,0,0,4,4,0
2024-02-23T21:45:00+01:00,2024-02-23T22:00:00+01:00,44,45.8,38,1,0,3,2,0
2024-02-23T22:00:00+01:00,2024-02-23T22:15:00+01:00,27,27.8,23,0,0,2,2,0
2024-02-23T22:15:00+01:00,2024-02-23T22:30:00+01:00,36,37.4,32,1,0,2,1,0
2024-02-23T22:30:00+01:00,2024-02-23T22:45:00+01:00,28,31,25,0,0,3,0,0
2024-02-23T22:45:00+01:00,2024-02-23T23:00:00+01:00,46,47.4,43,0,0,2,1,0
2024-02-23T23:00:00+01:00,2024-02-23T23:15:00+01:00,33,37,29,0,0,4,0,0
2024-02-23T23:15:00+01:00,2024-02-23T23:30:00+01:00,20,20.4,17,1,0,1,1,0
2024-02-23T23:30:00+01:00,2024-02-23T23:45:00+01:00,26,26.4,23,1,0,1,1,0
2024-02-23T23:45:00+01:00,2024-02-24T00:00:00+01:00,19,21.3,16,1,1,1,0,0
2024-02-24T00:00:00+01:00,2024-02-24T00:15:00+01:00,8,7.4,7,0,0,0,1,0
2024-02-24T00:15:00+01:00,2024-02-24T00:30:00+01:00,20,22,18,0,0,2,0,0
2024-02-24T00:30:00+01:00,2024-02-24T00:45:00+01:00,19,20,18,0,0,1,0,0
2024-02-24T00:45:00+01:00,2024-02-24T01:00:00+01:00,5,6,3,1,0,1,0,0
2024-02-24T01:00:00+01:00,2024-02-24T01:15:00+01:00,12,12,11,1,0,0,0,0
2024-02-24T01:15:00+01:00,2024-02-24T01:30:00+01:00,7,8,6,0,0,1,0,0
2024-02-24T01:30:00+01:00,2024-02-24T01:45:00+01:00,4,4,4,0,0,0,0,0
2024-02-24T01:45:00+01:00,2024-02-24T02:00:00+01:00,13,14,9,3,0,1,0,0
2024-02-24T02:00:00+01:00,2024-02-24T02:15:00+01:00,9,9,9,0,0,0,0,0
2024-02-24T02:15:00+01:00,2024-02-24T02:30:00+01:00,12,14.4,8,0,0,3,1,0
2024-02-24T02:30:00+01:00,2024-02-24T02:45:00+01:00,4,5,3,0,0,1,0,0
2024-02-24T02:45:00+01:00,2024-02-24T03:00:00+01:00,6,6.7,4,0,1,0,1,0
2024-02-24T03:00:00+01:00,2024-02-24T03:15:00+01:00,6,7.3,4,1,1,0,0,0
2024-02-24T03:15:00+01:00,2024-02-24T03:30:00+01:00,12,13,9,2,0,1,0,0
2024-02-24T03:30:00+01:00,2024-02-24T03:45:00+01:00,8,8,8,0,0,0,0,0
2024-02-24T03:45:00+01:00,2024-02-24T04:00:00+01:00,6,7,4,1,0,1,0,0
2024-02-24T04:00:00+01:00,2024-02-24T04:15:00+01:00,8,9,6,1,0,1,0,0
2024-02-24T04:15:00+01:00,2024-02-24T04:30:00+01:00,16,17.3,9,6,1,0,0,0
2024-02-24T04:30:00+01:00,2024-02-24T04:45:00+01:00,13,16.6,8,2,2,1,0,0
2024-02-24T04:45:00+01:00,2024-02-24T05:00:00+01:00,21,21.5,14,2,1,1,3,0
2024-02-24T05:00:00+01:00,2024-02-24T05:15:00+01:00,16,17.4,9,4,0,2,1,0
2024-02-24T05:15:00+01:00,2024-02-24T05:30:00+01:00,34,35.3,29,4,1,0,0,0
2024-02-24T05:30:00+01:00,2024-02-24T05:45:00+01:00,34,33.5,25,5,1,0,3,0
2024-02-24T05:45:00+01:00,2024-02-24T06:00:00+01:00,37,43.6,30,1,2,4,0,0
2024-02-24T06:00:00+01:00,2024-02-24T06:15:00+01:00,46,46.1,43,0,1,0,2,0
2024-02-24T06:15:00+01:00,2024-02-24T06:30:00+01:00,76,80,64,7,2,2,1,0
2024-02-24T06:30:00+01:00,2024-02-24T06:45:00+01:00,82,84.4,68,9,2,1,2,0
2024-02-24T06:45:00+01:00,2024-02-24T07:00:00+01:00,89,92.5,71,10,1,4,3,0
2024-02-24T07:00:00+01:00,2024-02-24T07:15:00+01:00,86,86.6,71,8,0,3,4,0
2024-02-24T07:15:00+01:00,2024-02-24T07:30:00+01:00,70,72,57,11,0,2,0,0
2024-02-24T07:30:00+01:00,2024-02-24T07:45:00+01:00,94,102.5,68,14,5,4,2,1
2024-02-24T07:45:00+01:00,2024-02-24T08:00:00+01:00,98,98.7,76,14,3,0,4,1
2024-02-24T08:00:00+01:00,2024-02-24T08:15:00+01:00,111,119.2,82,14,6,4,2,3
2024-02-24T08:15:00+01:00,2024-02-24T08:30:00+01:00,98,104.4,70,19,2,5,2,0
2024-02-24T08:30:00+01:00,2024-02-24T08:45:00+01:00,115,121.7,88,11,3,7,3,3
2024-02-24T08:45:00+01:00,2024-02-24T09:00:00+01:00,109,116.3,80,21,3,4,1,0
2024-02-24T09:00:00+01:00,2024-02-24T09:15:00+01:00,114,121.4,83,13,2,9,7,0
2024-02-24T09:15:00+01:00,2024-02-24T09:30:00+01:00,127,131.1,103,12,1,6,4,1
2024-02-24T09:30:00+01:00,2024-02-24T09:45:00+01:00,110,114.2,93,7,2,4,4,0
2024-02-24T09:45:00+01:00,2024-02-24T10:00:00+01:00,117,118.2,100,10,2,1,4,0
2024-02-24T10:00:00+01:00,2024-02-24T10:15:00+01:00,148,153,129,12,4,1,2,0
2024-02-24T10:15:00+01:00,2024-02-24T10:30:00+01:00,108,110.6,87,11,2,3,5,0
2024-02-24T10:30:00+01:00,2024-02-24T10:45:00+01:00,120,120.3,100,11,3,0,6,0
2024-02-24T10:45:00+01:00,2024-02-24T11:00:00+01:00,116,124.5,96,5,5,5,5,0
2024-02-24T11:00:00+01:00,2024-02-24T11:15:00+01:00,150,150.6,131,11,2,1,5,0
2024-02-24T11:15:00+01:00,2024-02-24T11:30:00+01:00,130,135.7,112,10,3,3,2,0
2024-02-24T11:30:00+01:00,2024-02-24T11:45:00+01:00,107,110.8,89,10,2,3,3,0
2024-02-24T11:45:00+01:00,2024-02-24T12:00:00+01:00,125,128.5,105,11,3,2,4,0
2024-02-24T12:00:00+01:00,2024-02-24T12:15:00+01:00,130,135,108,7,4,4,7,0
2024-02-24T12:15:00+01:00,2024-02-24T12:30:00+01:00,128,128.3,110,10,1,2,5,0
2024-02-24T12:30:00+01:00,2024-02-24T12:45:00+01:00,108,112.5,92,7,1,5,3,0
2024-02-24T12:45:00+01:00,2024-02-24T13:00:00+01:00,113,119.7,98,6,3,4,2,0
2024-02-24T13:00:00+01:00,2024-02-24T13:15:00+01:00,150,154,122,14,4,3,7,0
2024-02-24T13:15:00+01:00,2024-02-24T13:30:00+01:00,130,130.2,112,13,0,2,3,0
2024-02-24T13:30:00+01:00,2024-02-24T13:45:00+01:00,130,132.9,103,10,1,7,9,0
2024-02-24T13:45:00+01:00,2024-02-24T14:00:00+01:00,106,110.7,89,10,3,2,2,0
2024-02-24T14:00:00+01:00,2024-02-24T14:15:00+01:00,144,150.7,116,19,3,4,2,0
2024-02-24T14:15:00+01:00,2024-02-24T14:30:00+01:00,133,133.4,106,17,0,4,6,0
2024-02-24T14:30:00+01:00,2024-02-24T14:45:00+01:00,117,118.9,98,11,1,3,4,0
2024-02-24T14:45:00+01:00,2024-02-24T15:00:00+01:00,128,125,105,10,0,3,10,0
2024-02-24T15:00:00+01:00,2024-02-24T15:15:00+01:00,131,131.6,104,15,0,5,6,1
2024-02-24T15:15:00+01:00,2024-02-24T15:30:00+01:00,148,153.9,120,16,1,7,4,0
2024-02-24T15:30:00+01:00,2024-02-24T15:45:00+01:00,111,110.8,83,17,0,4,7,0
