"From","To","Total","pcu","Car","Light goods vehicle","Heavy goods vehicle","Bus","Motorcycle","Bicycle"
"2024-02-24T01:30:00+01:00","2024-02-24T01:45:00+01:00","7","8.0","6","0","0","1","0","0"
"2024-02-24T01:45:00+01:00","2024-02-24T02:00:00+01:00","20","21.0","13","6","0","1","0","0"
"2024-02-24T02:00:00+01:00","2024-02-24T02:15:00+01:00","14","15.0","11","2","0","1","0","0"
"2024-02-24T02:15:00+01:00","2024-02-24T02:30:00+01:00","15","18.4","9","1","0","4","1","0"
"2024-02-24T02:30:00+01:00","2024-02-24T02:45:00+01:00","15","17.0","10","3","0","2","0","0"
"2024-02-24T02:45:00+01:00","2024-02-24T03:00:00+01:00","10","11.7","7","0","1","1","1","0"
"2024-02-24T03:00:00+01:00","2024-02-24T03:15:00+01:00","8","9.3","6","1","1","0","0","0"
"2024-02-24T03:15:00+01:00","2024-02-24T03:30:00+01:00","19","20.0","11","7","0","1","0","0"
"2024-02-24T03:30:00+01:00","2024-02-24T03:45:00+01:00","18","19.3","11","6","1","0","0","0"
"2024-02-24T03:45:00+01:00","2024-02-24T04:00:00+01:00","10","11.0","6","3","0","1","0","0"
"2024-02-24T04:00:00+01:00","2024-02-24T04:15:00+01:00","16","17.0","8","7","0","1","0","0"
"2024-02-24T04:15:00+01:00","2024-02-24T04:30:00+01:00","17","19.3","9","6","1","1","0","0"
"2024-02-24T04:30:00+01:00","2024-02-24T04:45:00+01:00","28","33.6","15","8","2","3","0","0"
"2024-02-24T04:45:00+01:00","2024-02-24T05:00:00+01:00","27","30.8","15","4","2","3","3","0"
"2024-02-24T05:00:00+01:00","2024-02-24T05:15:00+01:00","24","28.7","12","6","1","4","1","0"
"2024-02-24T05:15:00+01:00","2024-02-24T05:30:00+01:00","46","50.3","31","11","1","3","0","0"
"2024-02-24T05:30:00+01:00","2024-02-24T05:45:00+01:00","92","95.8","57","27","2","3","3","0"
"2024-02-24T05:45:00+01:00","2024-02-24T06:00:00+01:00","44","53.9","32","3","3","6","0","0"
"2024-02-24T06:00:00+01:00","2024-02-24T06:15:00+01:00","58","62.1","47","4","1","4","2","0"
"2024-02-24T06:15:00+01:00","2024-02-24T06:30:00+01:00","115","121.1","80","25","3","4","3","0"
"2024-02-24T06:30:00+01:00","2024-02-24T06:45:00+01:00","171","177.4","125","37","2","5","2","0"
"2024-02-24T06:45:00+01:00","2024-02-24T07:00:00+01:00","119","129.8","90","14","2","10","3","0"
"2024-02-24T07:00:00+01:00","2024-02-24T07:15:00+01:00","111","115.4","81","14","0","9","5","2"
"2024-02-24T07:15:00+01:00","2024-02-24T07:30:00+01:00","149","154.7","99","43","1","5","1","0"
"2024-02-24T07:30:00+01:00","2024-02-24T07:45:00+01:00","137","151.9","96","20","7","9","4","1"
"2024-02-24T07:45:00+01:00","2024-02-24T08:00:00+01:00","130","134.0","100","19","4","2","4","1"
"2024-02-24T08:00:00+01:00","2024-02-24T08:15:00+01:00","219","234.5","153","43","9","8","3","3"
"2024-02-24T08:15:00+01:00","2024-02-24T08:30:00+01:00","144","157.2","100","27","4","10","2","1"
"2024-02-24T08:30:00+01:00","2024-02-24T08:45:00+01:00","161","173.6","110","25","6","11","5","4"
"2024-02-24T08:45:00+01:00","2024-02-24T09:00:00+01:00","236","242.7","170","47","3","8","6","2"
"2024-02-24T09:00:00+01:00","2024-02-24T09:15:00+01:00","172","187.3","118","22","5","16","8","3"
"2024-02-24T09:15:00+01:00","2024-02-24T09:30:00+01:00","217","227.7","161","33","3","12","6","2"
"2024-02-24T09:30:00+01:00","2024-02-24T09:45:00+01:00","180","199.3","129","21","3","20","5","2"
"2024-02-24T09:45:00+01:00","2024-02-24T10:00:00+01:00","173","185.6","135","19","6","8","4","1"
"2024-02-24T10:00:00+01:00","2024-02-24T10:15:00+01:00","278","295.9","210","40","11","9","5","3"
"2024-02-24T10:15:00+01:00","2024-02-24T10:30:00+01:00","181","187.7","138","25","5","5","8","0"
"2024-02-24T10:30:00+01:00","2024-02-24T10:45:00+01:00","211","222.5","161","31","7","6","6","0"
"2024-02-24T10:45:00+01:00","2024-02-24T11:00:00+01:00","193","207.7","145","24","7","10","6","1"
"2024-02-24T11:00:00+01:00","2024-02-24T11:15:00+01:00","279","291.2","217","41","8","6","7","0"
"2024-02-24T11:15:00+01:00","2024-02-24T11:30:00+01:00","202","216.1","162","20","7","8","5","0"
"2024-02-24T11:30:00+01:00","2024-02-24T11:45:00+01:00","241","253.9","182","38","5","10","6","0"
"2024-02-24T11:45:00+01:00","2024-02-24T12:00:00+01:00","257","260.5","205","38","3","4","6","1"
"2024-02-24T12:00:00+01:00","2024-02-24T12:15:00+01:00","227","237.1","178","26","5","9","9","0"
"2024-02-24T12:15:00+01:00","2024-02-24T12:30:00+01:00","194","206.6","148","25","4","11","6","0"
"2024-02-24T12:30:00+01:00","2024-02-24T12:45:00+01:00","243","252.9","192","33","5","7","6","0"
"2024-02-24T12:45:00+01:00","2024-02-24T13:00:00+01:00","180","190.5","144","19","5","7","5","0"
"2024-02-24T13:00:00+01:00","2024-02-24T13:15:00+01:00","216","225.4","162","27","6","9","11","1"
"2024-02-24T13:15:00+01:00","2024-02-24T13:30:00+01:00","276","287.2","220","38","4","9","5","0"
"2024-02-24T13:30:00+01:00","2024-02-24T13:45:00+01:00","248","252.0","180","34","2","13","18","1"
"2024-02-24T13:45:00+01:00","2024-02-24T14:00:00+01:00","173","183.5","135","22","3","9","4","0"
"2024-02-24T14:00:00+01:00","2024-02-24T14:15:00+01:00","293","303.5","223","48","5","9","7","1"
"2024-02-24T14:15:00+01:00","2024-02-24T14:30:00+01:00","202","207.8","151","29","0","12","9","1"
"2024-02-24T14:30:00+01:00","2024-02-24T14:45:00+01:00","213","218.8","164","30","4","6","9","0"
"2024-02-24T14:45:00+01:00","2024-02-24T15:00:00+01:00","314","310.3","231","48","1","10","21","3"
"2024-02-24T15:00:00+01:00","2024-02-24T15:15:00+01:00","227","233.5","165","35","3","11","10","3"
"2024-02-24T15:15:00+01:00","2024-02-24T15:30:00+01:00","209","213.9","170","23","1","8","6","1"
"2024-02-24T15:30:00+01:00","2024-02-24T15:45:00+01:00","290","298.4","202","54","6","11","16","1"
"2024-02-24T15:45:00+01:00","2024-02-24T16:00:00+01:00","203","204.1","150","36","1","6","9","1"
"2024-02-24T16:00:00+01:00","2024-02-24T16:15:00+01:00","300","308.8","229","45","2","13","10","1"
"2024-02-24T16:15:00+01:00","2024-02-24T16:30:00+01:00","269","267.2","210","41","0","6","9","3"
"2024-02-24T16:30:00+01:00","2024-02-24T16:45:00+01:00","193","199.1","140","28","1","12","12","0"
"2024-02-24T16:45:00+01:00","2024-02-24T17:00:00+01:00","230","238.3","176","32","3","10","8","1"
"2024-02-24T17:00:00+01:00","2024-02-24T17:15:00+01:00","251","267.1","210","14","1","19","7","0"
"2024-02-24T17:15:00+01:00","2024-02-24T17:30:00+01:00","192","200.4","153","21","0","12","6","0"
"2024-02-24T17:30:00+01:00","2024-02-24T17:45:00+01:00","297","296.4","244","36","0","6","11","0"
"2024-02-24T17:45:00+01:00","2024-02-24T18:00:00+01:00","228","230.2","188","25","2","5","5","3"
"2024-02-24T18:00:00+01:00","2024-02-24T18:15:00+01:00","164","169.2","139","15","0","7","3","0"
"2024-02-24T18:15:00+01:00","2024-02-24T18:30:00+01:00","214","217.5","160","38","1","7","8","0"
"2024-02-24T18:30:00+01:00","2024-02-24T18:45:00+01:00","221","223.4","177","32","0","6","6","0"
"2024-02-24T18:45:00+01:00","2024-02-24T19:00:00+01:00","151","151.3","131","12","1","2","5","0"
"2024-02-24T19:00:00+01:00","2024-02-24T19:15:00+01:00","262","269.0","197","49","2","8","6","0"
"2024-02-24T19:15:00+01:00","2024-02-24T19:30:00+01:00","154","150.2","125","20","0","1","8","0"
"2024-02-24T19:30:00+01:00","2024-02-24T19:45:00+01:00","191","194.0","166","14","0","6","5","0"
"2024-02-24T19:45:00+01:00","2024-02-24T20:00:00+01:00","86","91.3","70","11","1","4","0","0"
"2024-02-24T20:00:00+01:00","2024-02-24T20:15:00+01:00","227","232.0","175","39","0","8","5","0"
"2024-02-24T20:15:00+01:00","2024-02-24T20:30:00+01:00","95","98.7","72","10","1","6","6","0"
"2024-02-24T20:30:00+01:00","2024-02-24T20:45:00+01:00","120","125.2","94","16","0","7","3","0"
"2024-02-24T20:45:00+01:00","2024-02-24T21:00:00+01:00","80","81.0","63","8","0","4","5","0"
"2024-02-24T21:00:00+01:00","2024-02-24T21:15:00+01:00","115","121.3","80","21","1","8","5","0"
"2024-02-24T21:15:00+01:00","2024-02-24T21:30:00+01:00","72","76.0","66","2","0","4","0","0"
"2024-02-24T21:30:00+01:00","2024-02-24T21:45:00+01:00","108","114.4","79","21","0","7","1","0"
"2024-02-24T21:45:00+01:00","2024-02-24T22:00:00+01:00","67","69.6","50","8","0","5","4","0"
"2024-02-24T22:00:00+01:00","2024-02-24T22:15:00+01:00","88","91.6","65","13","0","6","4","0"
"2024-02-24T22:15:00+01:00","2024-02-24T22:30:00+01:00","120","119.4","83","28","0","3","6","0"
"2024-02-24T22:30:00+01:00","2024-02-24T22:45:00+01:00","48","51.0","40","5","0","3","0","0"
"2024-02-24T22:45:00+01:00","2024-02-24T23:00:00+01:00","75","79.7","62","7","1","4","1","0"
"2024-02-24T23:00:00+01:00","2024-02-24T23:15:00+01:00","84","86.8","63","15","0","4","2","0"
"2024-02-24T23:15:00+01:00","2024-02-24T23:30:00+01:00","46","48.7","37","5","1","2","1","0"
"2024-02-24T23:30:00+01:00","2024-02-24T23:45:00+01:00","53","52.8","45","5","0","1","2","0"
"2024-02-24T23:45:00+01:00","2024-02-25T00:00:00+01:00","87","87.4","71","14","0","1","1","0"
"2024-02-25T00:00:00+01:00","2024-02-25T00:15:00+01:00","30","30.0","22","8","0","0","0","0"
"2024-02-25T00:15:00+01:00","2024-02-25T00:30:00+01:00","43","42.8","30","10","0","1","2","0"
"2024-02-25T00:30:00+01:00","2024-02-25T00:45:00+01:00","49","50.0","40","8","0","1","0","0"
"2024-02-25T00:45:00+01:00","2024-02-25T01:00:00+01:00","14","15.0","10","3","0","1","0","0"
"2024-02-25T01:00:00+01:00","2024-02-25T01:15:00+01:00","18","19.0","15","2","0","1","0","0"
"2024-02-25T01:15:00+01:00","2024-02-25T01:30:00+01:00","23","24.0","21","1","0","1","0","0"
"2024-02-25T01:30:00+01:00","2024-02-25T01:45:00+01:00","10","10.0","9","1","0","0","0","0"
"2024-02-25T01:45:00+01:00","2024-02-25T02:00:00+01:00","20","21.0","18","1","0","1","0","0"
"2024-02-25T02:00:00+01:00","2024-02-25T02:15:00+01:00","17","19.3","15","0","1","1","0","0"
"2024-02-25T02:15:00+01:00","2024-02-25T02:30:00+01:00","13","14.0","11","1","0","1","0","0"
"2024-02-25T02:30:00+01:00","2024-02-25T02:45:00+01:00","15","16.3","13","1","1","0","0","0"
"2024-02-25T02:45:00+01:00","2024-02-25T03:00:00+01:00","14","16.0","10","2","0","2","0","0"
"2024-02-25T03:00:00+01:00","2024-02-25T03:15:00+01:00","12","13.3","7","4","1","0","0","0"
"2024-02-25T03:15:00+01:00","2024-02-25T03:30:00+01:00","17","19.3","12","3","1","1","0","0"
"2024-02-25T03:30:00+01:00","2024-02-25T03:45:00+01:00","13","13.0","12","1","0","0","0","0"
"2024-02-25T03:45:00+01:00","2024-02-25T04:00:00+01:00","10","11.0","8","1","0","1","0","0"
"2024-02-25T04:00:00+01:00","2024-02-25T04:15:00+01:00","13","14.0","9","3","0","1","0","0"
"2024-02-25T04:15:00+01:00","2024-02-25T04:30:00+01:00","6","7.0","4","1","0","1","0","0"
"2024-02-25T04:30:00+01:00","2024-02-25T04:45:00+01:00","11","12.3","10","0","1","0","0","0"
"2024-02-25T04:45:00+01:00","2024-02-25T05:00:00+01:00","6","7.3","5","0","1","0","0","0"
"2024-02-25T05:00:00+01:00","2024-02-25T05:15:00+01:00","20","22.0","16","2","0","2","0","0"
"2024-02-25T05:15:00+01:00","2024-02-25T05:30:00+01:00","22","25.9","17","2","3","0","0","0"
"2024-02-25T05:30:00+01:00","2024-02-25T05:45:00+01:00","56","62.9","36","13","5","1","1","0"
"2024-02-25T05:45:00+01:00","2024-02-25T06:00:00+01:00","16","18.6","14","0","2","0","0","0"
"2024-02-25T06:00:00+01:00","2024-02-25T06:15:00+01:00","30","35.0","24","1","0","5","0","0"
"2024-02-25T06:15:00+01:00","2024-02-25T06:30:00+01:00","65","70.6","52","8","2","3","0","0"
"2024-02-25T06:30:00+01:00","2024-02-25T06:45:00+01:00","44","47.7","33","6","1","3","1","0"
"2024-02-25T06:45:00+01:00","2024-02-25T07:00:00+01:00","68","70.2","52","12","0","3","0","1"
"2024-02-25T07:00:00+01:00","2024-02-25T07:15:00+01:00","62","70.3","45","9","1","7","0","0"
"2024-02-25T07:15:00+01:00","2024-02-25T07:30:00+01:00","102","104.8","79","17","0","4","2","0"
"2024-02-25T07:30:00+01:00","2024-02-25T07:45:00+01:00","62","70.0","42","12","0","8","0","0"
"2024-02-25T07:45:00+01:00","2024-02-25T08:00:00+01:00","95","100.0","72","18","0","5","0","0"
"2024-02-25T08:00:00+01:00","2024-02-25T08:15:00+01:00","106","114.1","81","16","3","5","0","1"
"2024-02-25T08:15:00+01:00","2024-02-25T08:30:00+01:00","71","84.6","39","19","2","11","0","0"
"2024-02-25T08:30:00+01:00","2024-02-25T08:45:00+01:00","86","97.3","57","18","1","10","0","0"
"2024-02-25T08:45:00+01:00","2024-02-25T09:00:00+01:00","144","154.3","106","28","1","9","0","0"
"2024-02-25T09:00:00+01:00","2024-02-25T09:15:00+01:00","142","154.7","107","20","3","10","2","0"
"2024-02-25T09:15:00+01:00","2024-02-25T09:30:00+01:00","127","139.4","90","22","2","11","2","0"
"2024-02-25T09:30:00+01:00","2024-02-25T09:45:00+01:00","197","204.4","171","17","0","8","1","0"
"2024-02-25T09:45:00+01:00","2024-02-25T10:00:00+01:00","143","148.6","122","16","2","3","0","0"
"2024-02-25T10:00:00+01:00","2024-02-25T10:15:00+01:00","258","268.1","209","36","1","10","2","0"
"2024-02-25T10:15:00+01:00","2024-02-25T10:30:00+01:00","256","263.1","229","17","1","7","2","0"
"2024-02-25T10:30:00+01:00","2024-02-25T10:45:00+01:00","208","216.0","176","24","0","8","0","0"
"2024-02-25T10:45:00+01:00","2024-02-25T11:00:00+01:00","174","180.0","145","23","0","6","0","0"
"2024-02-25T11:00:00+01:00","2024-02-25T11:15:00+01:00","275","283.0","226","41","0","8","0","0"
"2024-02-25T11:15:00+01:00","2024-02-25T11:30:00+01:00","205","211.0","173","26","0","6","0","0"
"2024-02-25T11:30:00+01:00","2024-02-25T11:45:00+01:00","317","322.2","270","40","0","6","0","1"
"2024-02-25T11:45:00+01:00","2024-02-25T12:00:00+01:00","230","232.8","197","24","2","3","2","2"
"2024-02-25T12:00:00+01:00","2024-02-25T12:15:00+01:00","186","192.8","154","22","0","8","2","0"
"2024-02-25T12:15:00+01:00","2024-02-25T12:30:00+01:00","172","178.5","141","20","1","7","3","0"
"2024-02-25T12:30:00+01:00","2024-02-25T12:45:00+01:00","272","276.4","237","29","0","5","1","0"
"2024-02-25T12:45:00+01:00","2024-02-25T13:00:00+01:00","176","182.2","144","21","0","8","3","0"
"2024-02-25T13:00:00+01:00","2024-02-25T13:15:00+01:00","204","210.0","172","20","2","6","3","1"
"2024-02-25T13:15:00+01:00","2024-02-25T13:30:00+01:00","157","165.7","126","21","1","8","1","0"
"2024-02-25T13:30:00+01:00","2024-02-25T13:45:00+01:00","218","230.0","186","20","0","12","0","0"
"2024-02-25T13:45:00+01:00","2024-02-25T14:00:00+01:00","107","107.8","91","12","0","2","2","0"
"2024-02-25T14:00:00+01:00","2024-02-25T14:15:00+01:00","226","235.7","193","20","1","10","0","2"
"2024-02-25T14:15:00+01:00","2024-02-25T14:30:00+01:00","144","153.0","125","10","0","9","0","0"
"2024-02-25T14:30:00+01:00","2024-02-25T14:45:00+01:00","232","244.4","190","28","0","13","1","0"
"2024-02-25T14:45:00+01:00","2024-02-25T15:00:00+01:00","204","205.6","172","27","0","3","1","1"
"2024-02-25T15:00:00+01:00","2024-02-25T15:15:00+01:00","152","161.9","121","15","1","11","4","0"
"2024-02-25T15:15:00+01:00","2024-02-25T15:30:00+01:00","123","129.0","100","17","0","6","0","0"
"2024-02-25T15:30:00+01:00","2024-02-25T15:45:00+01:00","276","285.0","230","32","0","11","2","1"
"2024-02-25T15:45:00+01:00","2024-02-25T16:00:00+01:00","165","170.4","143","14","2","4","2","0"
"2024-02-25T16:00:00+01:00","2024-02-25T16:15:00+01:00","247","261.0","204","28","2","12","1","0"
"2024-02-25T16:15:00+01:00","2024-02-25T16:30:00+01:00","162","167.5","132","20","1","6","3","0"
"2024-02-25T16:30:00+01:00","2024-02-25T16:45:00+01:00","202","213.0","171","19","2","9","1","0"
"2024-02-25T16:45:00+01:00","2024-02-25T17:00:00+01:00","151","152.7","122","18","1","4","6","0"
"2024-02-25T17:00:00+01:00","2024-02-25T17:15:00+01:00","237","242.6","193","32","0","8","4","0"
"2024-02-25T17:15:00+01:00","2024-02-25T17:30:00+01:00","133","136.0","111","11","0","6","5","0"
"2024-02-25T17:30:00+01:00","2024-02-25T17:45:00+01:00","195","205.1","161","21","1","10","2","0"
"2024-02-25T17:45:00+01:00","2024-02-25T18:00:00+01:00","105","106.2","89","10","0","3","3","0"
"2024-02-25T18:00:00+01:00","2024-02-25T18:15:00+01:00","201","208.3","162","27","1","8","2","1"
"2024-02-25T18:15:00+01:00","2024-02-25T18:30:00+01:00","100","105.2","78","12","0","7","3","0"
"2024-02-25T18:30:00+01:00","2024-02-25T18:45:00+01:00","147","152.8","114","24","0","7","2","0"
"2024-02-25T18:45:00+01:00","2024-02-25T19:00:00+01:00","71","74.4","58","8","0","4","1","0"
"2024-02-25T19:00:00+01:00","2024-02-25T19:15:00+01:00","136","143.1","98","28","1","7","2","0"
"2024-02-25T19:15:00+01:00","2024-02-25T19:30:00+01:00","73","76.4","62","6","0","4","1","0"
"2024-02-25T19:30:00+01:00","2024-02-25T19:45:00+01:00","107","110.9","77","20","1","5","4","0"
"2024-02-25T19:45:00+01:00","2024-02-25T20:00:00+01:00","58","62.0","46","8","0","4","0","0"
"2024-02-25T20:00:00+01:00","2024-02-25T20:15:00+01:00","97","99.4","71","14","0","6","6","0"
"2024-02-25T20:15:00+01:00","2024-02-25T20:30:00+01:00","43","47.0","28","3","0","7","5","0"
"2024-02-25T20:30:00+01:00","2024-02-25T20:45:00+01:00","39","43.4","31","2","0","5","1","0"
"2024-02-25T20:45:00+01:00","2024-02-25T21:00:00+01:00","64","66.4","48","12","0","3","1","0"
"2024-02-25T21:00:00+01:00","2024-02-25T21:15:00+01:00","47","53.1","25","5","1","9","7","0"
"2024-02-25T21:15:00+01:00","2024-02-25T21:30:00+01:00","36","41.2","25","1","0","7","3","0"
"2024-02-25T21:30:00+01:00","2024-02-25T21:45:00+01:00","83","87.5","60","14","1","5","3","0"
"2024-02-25T21:45:00+01:00","2024-02-25T22:00:00+01:00","31","37.0","23","2","0","6","0","0"
"2024-02-25T22:00:00+01:00","2024-02-25T22:15:00+01:00","22","28.0","14","2","0","6","0","0"
"2024-02-25T22:15:00+01:00","2024-02-25T22:30:00+01:00","33","32.0","21","5","0","2","5","0"
"2024-02-25T22:30:00+01:00","2024-02-25T22:45:00+01:00","23","26.4","15","3","0","4","1","0"
"2024-02-25T22:45:00+01:00","2024-02-25T23:00:00+01:00","22","25.4","15","2","0","4","1","0"
"2024-02-25T23:00:00+01:00","2024-02-25T23:15:00+01:00","23","27.7","14","3","1","4","1","0"
"2024-02-25T23:15:00+01:00","2024-02-25T23:30:00+01:00","55","57.8","35","14","0","4","2","0"
"2024-02-25T23:30:00+01:00","2024-02-25T23:45:00+01:00","18","19.4","13","2","0","2","1","0"
"2024-02-25T23:45:00+01:00","2024-02-26T00:00:00+01:00","13","14.0","10","2","0","1","0","0"
"2024-02-26T00:00:00+01:00","2024-02-26T00:15:00+01:00","10","10.4","7","1","0","1","1","0"
"2024-02-26T00:15:00+01:00","2024-02-26T00:30:00+01:00","12","13.0","10","1","0","1","0","0"
"2024-02-26T00:30:00+01:00","2024-02-26T00:45:00+01:00","19","20.0","15","3","0","1","0","0"
"2024-02-26T00:45:00+01:00","2024-02-26T01:00:00+01:00","14","15.0","12","1","0","1","0","0"
"2024-02-26T01:00:00+01:00","2024-02-26T01:15:00+01:00","9","10.0","6","2","0","1","0","0"
"2024-02-26T01:15:00+01:00","2024-02-26T01:30:00+01:00","6","6.0","4","2","0","0","0","0"
"2024-02-26T01:30:00+01:00","2024-02-26T01:45:00+01:00","14","16.0","7","5","0","2","0","0"
"2024-02-26T01:45:00+01:00","2024-02-26T02:00:00+01:00","10","10.0","7","3","0","0","0","0"
"2024-02-26T02:00:00+01:00","2024-02-26T02:15:00+01:00","14","16.0","7","5","0","2","0","0"
"2024-02-26T02:15:00+01:00","2024-02-26T02:30:00+01:00","11","11.0","5","6","0","0","0","0"
"2024-02-26T02:30:00+01:00","2024-02-26T02:45:00+01:00","5","6.0","3","1","0","1","0","0"
"2024-02-26T02:45:00+01:00","2024-02-26T03:00:00+01:00","5","6.0","4","0","0","1","0","0"
"2024-02-26T03:00:00+01:00","2024-02-26T03:15:00+01:00","7","8.0","5","1","0","1","0","0"
"2024-02-26T03:15:00+01:00","2024-02-26T03:30:00+01:00","17","21.6","9","4","2","2","0","0"
"2024-02-26T03:30:00+01:00","2024-02-26T03:45:00+01:00","9","10.0","7","1","0","1","0","0"
"2024-02-26T03:45:00+01:00","2024-02-26T04:00:00+01:00","7","8.0","4","2","0","1","0","0"
"2024-02-26T04:00:00+01:00","2024-02-26T04:15:00+01:00","8","9.0","6","1","0","1","0","0"
"2024-02-26T04:15:00+01:00","2024-02-26T04:30:00+01:00","35","39.6","13","18","2","2","0","0"
"2024-02-26T04:30:00+01:00","2024-02-26T04:45:00+01:00","21","27.6","13","2","2","4","0","0"
"2024-02-26T04:45:00+01:00","2024-02-26T05:00:00+01:00","17","20.3","11","3","1","2","0","0"
"2024-02-26T05:00:00+01:00","2024-02-26T05:15:00+01:00","63","70.3","24","32","1","6","0","0"
"2024-02-26T05:15:00+01:00","2024-02-26T05:30:00+01:00","53","62.9","39","5","3","6","0","0"
"2024-02-26T05:30:00+01:00","2024-02-26T05:45:00+01:00","39","44.0","29","5","0","5","0","0"
"2024-02-26T05:45:00+01:00","2024-02-26T06:00:00+01:00","141","151.1","91","37","1","10","2","0"
"2024-02-26T06:00:00+01:00","2024-02-26T06:15:00+01:00","113","120.1","77","26","1","7","2","0"
"2024-02-26T06:15:00+01:00","2024-02-26T06:30:00+01:00","160","166.8","103","46","2","6","3","0"
"2024-02-26T06:30:00+01:00","2024-02-26T06:45:00+01:00","150","156.6","98","36","2","8","4","2"
"2024-02-26T06:45:00+01:00","2024-02-26T07:00:00+01:00","245","259.0","183","46","4","10","2","0"
"2024-02-26T07:00:00+01:00","2024-02-26T07:15:00+01:00","158","177.4","97","35","10","10","6","0"
"2024-02-26T07:15:00+01:00","2024-02-26T07:30:00+01:00","230","255.4","151","49","12","13","4","1"
"2024-02-26T07:30:00+01:00","2024-02-26T07:45:00+01:00","191","202.7","139","38","3","9","2","0"
"2024-02-26T07:45:00+01:00","2024-02-26T08:00:00+01:00","114","129.4","64","28","6","11","3","2"
"2024-02-26T08:00:00+01:00","2024-02-26T08:15:00+01:00","217","234.8","152","43","8","10","3","1"
"2024-02-26T08:15:00+01:00","2024-02-26T08:30:00+01:00","206","229.9","137","42","11","12","4","0"
"2024-02-26T08:30:00+01:00","2024-02-26T08:45:00+01:00","128","143.5","90","24","5","9","0","0"
"2024-02-26T08:45:00+01:00","2024-02-26T09:00:00+01:00","151","171.3","101","29","9","10","1","1"
"2024-02-26T09:00:00+01:00","2024-02-26T09:15:00+01:00","214","243.1","144","40","13","14","3","0"
"2024-02-26T09:15:00+01:00","2024-02-26T09:30:00+01:00","135","154.3","89","23","9","10","4","0"
"2024-02-26T09:30:00+01:00","2024-02-26T09:45:00+01:00","239","261.4","161","50","8","15","5","0"
"2024-02-26T09:45:00+01:00","2024-02-26T10:00:00+01:00","202","223.8","135","42","6","16","2","1"
"2024-02-26T10:00:00+01:00","2024-02-26T10:15:00+01:00","153","170.8","105","23","8","11","6","0"
"2024-02-26T10:15:00+01:00","2024-02-26T10:30:00+01:00","136","149.9","101","20","7","6","2","0"
"2024-02-26T10:30:00+01:00","2024-02-26T10:45:00+01:00","237","259.6","164","47","10","12","4","0"
"2024-02-26T10:45:00+01:00","2024-02-26T11:00:00+01:00","166","182.2","114","27","8","10","7","0"
"2024-02-26T11:00:00+01:00","2024-02-26T11:15:00+01:00","220","243.3","159","34","9","14","4","0"
"2024-02-26T11:15:00+01:00","2024-02-26T11:30:00+01:00","171","189.5","116","31","9","10","4","1"
"2024-02-26T11:30:00+01:00","2024-02-26T11:45:00+01:00","170","183.9","109","36","7","10","6","2"
"2024-02-26T11:45:00+01:00","2024-02-26T12:00:00+01:00","140","156.5","88","27","9","9","7","0"
"2024-02-26T12:00:00+01:00","2024-02-26T12:15:00+01:00","184","198.0","125","29","6","13","10","1"
"2024-02-26T12:15:00+01:00","2024-02-26T12:30:00+01:00","160","179.5","101","32","7","14","6","0"
"2024-02-26T12:30:00+01:00","2024-02-26T12:45:00+01:00","193","211.0","139","31","10","8","5","0"
"2024-02-26T12:45:00+01:00","2024-02-26T13:00:00+01:00","148","165.2","95","36","6","10","1","0"
"2024-02-26T13:00:00+01:00","2024-02-26T13:15:00+01:00","203","227.9","132","41","15","9","6","0"
"2024-02-26T13:15:00+01:00","2024-02-26T13:30:00+01:00","124","143.6","81","20","10","9","4","0"
"2024-02-26T13:30:00+01:00","2024-02-26T13:45:00+01:00","216","234.6","151","40","12","7","4","2"
"2024-02-26T13:45:00+01:00","2024-02-26T14:00:00+01:00","146","160.8","98","26","8","8","6","0"
"2024-02-26T14:00:00+01:00","2024-02-26T14:15:00+01:00","204","233.0","126","51","12","14","1","0"
"2024-02-26T14:15:00+01:00","2024-02-26T14:30:00+01:00","143","161.3","92","23","11","9","7","1"
"2024-02-26T14:30:00+01:00","2024-02-26T14:45:00+01:00","205","227.8","144","38","10","11","2","0"
"2024-02-26T14:45:00+01:00","2024-02-26T15:00:00+01:00","162","174.3","105","35","5","10","7","0"
"2024-02-26T15:00:00+01:00","2024-02-26T15:15:00+01:00","226","234.7","166","41","3","9","7","0"
"2024-02-26T15:15:00+01:00","2024-02-26T15:30:00+01:00","188","198.4","121","45","4","10","8","0"
"2024-02-26T15:30:00+01:00","2024-02-26T15:45:00+01:00","230","245.6","161","35","8","13","13","0"
"2024-02-26T15:45:00+01:00","2024-02-26T16:00:00+01:00","181","192.2","113","42","4","12","10","0"
"2024-02-26T16:00:00+01:00","2024-02-26T16:15:00+01:00","171","177.3","118","31","1","11","10","0"
"2024-02-26T16:15:00+01:00","2024-02-26T16:30:00+01:00","141","156.2","101","25","6","8","1","0"
"2024-02-26T16:30:00+01:00","2024-02-26T16:45:00+01:00","289","308.6","198","63","4","18","6","0"
"2024-02-26T16:45:00+01:00","2024-02-26T17:00:00+01:00","160","169.6","119","22","6","6","7","0"
"2024-02-26T17:00:00+01:00","2024-02-26T17:15:00+01:00","228","243.0","172","30","6","12","8","0"
"2024-02-26T17:15:00+01:00","2024-02-26T17:30:00+01:00","172","185.7","121","34","5","9","3","0"
"2024-02-26T17:30:00+01:00","2024-02-26T17:45:00+01:00","186","195.7","132","35","1","12","6","0"
"2024-02-26T17:45:00+01:00","2024-02-26T18:00:00+01:00","138","147.9","95","25","5","7","6","0"
