"From","To","Total","pcu","Car","Light goods vehicle","Heavy goods vehicle","Bus","Motorcycle","Bicycle"
"2023-12-26T04:00:00+01:00","2023-12-26T04:15:00+01:00","7","7.0","6","1","0","0","0","0"
"2023-12-26T04:15:00+01:00","2023-12-26T04:30:00+01:00","15","16.3","12","2","1","0","0","0"
"2023-12-26T04:30:00+01:00","2023-12-26T04:45:00+01:00","14","15.3","13","0","1","0","0","0"
"2023-12-26T04:45:00+01:00","2023-12-26T05:00:00+01:00","9","10.3","8","0","1","0","0","0"
"2023-12-26T05:00:00+01:00","2023-12-26T05:15:00+01:00","17","18.0","14","2","0","1","0","0"
"2023-12-26T05:15:00+01:00","2023-12-26T05:30:00+01:00","18","18.0","16","2","0","0","0","0"
"2023-12-26T05:30:00+01:00","2023-12-26T05:45:00+01:00","25","25.7","23","0","1","0","1","0"
"2023-12-26T05:45:00+01:00","2023-12-26T06:00:00+01:00","47","50.4","37","5","0","4","1","0"
"2023-12-26T06:00:00+01:00","2023-12-26T06:15:00+01:00","26","26.4","23","1","0","1","1","0"
"2023-12-26T06:15:00+01:00","2023-12-26T06:30:00+01:00","53","54.7","47","3","1","1","1","0"
"2023-12-26T06:30:00+01:00","2023-12-26T06:45:00+01:00","50","49.8","42","5","0","1","2","0"
"2023-12-26T06:45:00+01:00","2023-12-26T07:00:00+01:00","81","86.3","66","9","3","2","1","0"
"2023-12-26T07:00:00+01:00","2023-12-26T07:15:00+01:00","68","75.3","49","11","3","4","1","0"
"2023-12-26T07:15:00+01:00","2023-12-26T07:30:00+01:00","77","79.7","65","8","1","2","1","0"
"2023-12-26T07:30:00+01:00","2023-12-26T07:45:00+01:00","103","112.5","84","11","5","3","0","0"
"2023-12-26T07:45:00+01:00","2023-12-26T08:00:00+01:00","99","102.8","80","11","2","3","3","0"
"2023-12-26T08:00:00+01:00","2023-12-26T08:15:00+01:00","96","100.5","76","11","1","5","3","0"
"2023-12-26T08:15:00+01:00","2023-12-26T08:30:00+01:00","106","114.4","80","15","2","7","2","0"
"2023-12-26T08:30:00+01:00","2023-12-26T08:45:00+01:00","120","127.8","102","9","2","6","0","1"
"2023-12-26T08:45:00+01:00","2023-12-26T09:00:00+01:00","117","121.2","98","9","2","4","4","0"
"2023-12-26T09:00:00+01:00","2023-12-26T09:15:00+01:00","113","119.1","94","10","1","6","2","0"
"2023-12-26T09:15:00+01:00","2023-12-26T09:30:00+01:00","141","136.2","121","12","0","0","8","0"
"2023-12-26T09:30:00+01:00","2023-12-26T09:45:00+01:00","106","105.4","91","5","0","4","1","5"
"2023-12-26T09:45:00+01:00","2023-12-26T10:00:00+01:00","144","142.2","125","8","0","3","8","0"
"2023-12-26T10:00:00+01:00","2023-12-26T10:15:00+01:00","121","121.9","106","11","1","1","1","1"
"2023-12-26T10:15:00+01:00","2023-12-26T10:30:00+01:00","144","142.2","131","5","0","2","5","1"
"2023-12-26T10:30:00+01:00","2023-12-26T10:45:00+01:00","121","121.0","106","7","0","3","5","0"
"2023-12-26T10:45:00+01:00","2023-12-26T11:00:00+01:00","136","136.4","119","7","0","4","6","0"
"2023-12-26T11:00:00+01:00","2023-12-26T11:15:00+01:00","139","134.7","122","2","1","2","10","2"
"2023-12-26T11:15:00+01:00","2023-12-26T11:30:00+01:00","109","102.3","91","4","1","0","12","1"
"2023-12-26T11:30:00+01:00","2023-12-26T11:45:00+01:00","110","111.6","97","5","0","4","4","0"
"2023-12-26T11:45:00+01:00","2023-12-26T12:00:00+01:00","89","91.2","74","7","2","2","4","0"
"2023-12-26T12:00:00+01:00","2023-12-26T12:15:00+01:00","66","69.8","54","4","2","3","3","0"
"2023-12-26T12:15:00+01:00","2023-12-26T12:30:00+01:00","75","78.1","62","7","1","3","2","0"
"2023-12-26T12:30:00+01:00","2023-12-26T12:45:00+01:00","110","109.6","101","3","0","2","4","0"
"2023-12-26T12:45:00+01:00","2023-12-26T13:00:00+01:00","112","102.8","92","6","0","0","10","4"
"2023-12-26T13:00:00+01:00","2023-12-26T13:15:00+01:00","98","99.8","85","8","0","3","2","0"
"2023-12-26T13:15:00+01:00","2023-12-26T13:30:00+01:00","81","80.6","74","4","0","1","1","1"
"2023-12-26T13:30:00+01:00","2023-12-26T13:45:00+01:00","93","94.3","85","2","1","2","2","1"
"2023-12-26T13:45:00+01:00","2023-12-26T14:00:00+01:00","83","85.7","66","13","1","2","1","0"
"2023-12-26T14:00:00+01:00","2023-12-26T14:15:00+01:00","81","80.8","67","11","0","1","2","0"
"2023-12-26T14:15:00+01:00","2023-12-26T14:30:00+01:00","100","103.9","86","4","1","5","4","0"
"2023-12-26T14:30:00+01:00","2023-12-26T14:45:00+01:00","93","89.2","77","7","0","1","8","0"
"2023-12-26T14:45:00+01:00","2023-12-26T15:00:00+01:00","96","96.6","83","6","0","3","4","0"
"2023-12-26T15:00:00+01:00","2023-12-26T15:15:00+01:00","80","77.4","69","4","0","1","6","0"
"2023-12-26T15:15:00+01:00","2023-12-26T15:30:00+01:00","78","81.1","67","4","3","1","3","0"
"2023-12-26T15:30:00+01:00","2023-12-26T15:45:00+01:00","64","67.8","53","4","0","5","2","0"
"2023-12-26T15:45:00+01:00","2023-12-26T16:00:00+01:00","101","101.6","80","14","0","3","4","0"
"2023-12-26T16:00:00+01:00","2023-12-26T16:15:00+01:00","93","94.2","79","8","0","3","3","0"
"2023-12-26T16:15:00+01:00","2023-12-26T16:30:00+01:00","59","57.2","48","8","0","0","3","0"
"2023-12-26T16:30:00+01:00","2023-12-26T16:45:00+01:00","55","56.4","51","1","0","2","1","0"
"2023-12-26T16:45:00+01:00","2023-12-26T17:00:00+01:00","69","71.4","58","7","0","3","1","0"
"2023-12-26T17:00:00+01:00","2023-12-26T17:15:00+01:00","52","56.0","47","1","0","4","0","0"
"2023-12-26T17:15:00+01:00","2023-12-26T17:30:00+01:00","66","69.2","56","2","0","5","3","0"
"2023-12-26T17:30:00+01:00","2023-12-26T17:45:00+01:00","83","85.5","73","3","1","3","3","0"
"2023-12-26T17:45:00+01:00","2023-12-26T18:00:00+01:00","74","78.6","62","1","0","7","4","0"
"2023-12-26T18:00:00+01:00","2023-12-26T18:15:00+01:00","73","75.5","63","3","1","3","3","0"
"2023-12-26T18:15:00+01:00","2023-12-26T18:30:00+01:00","61","63.4","57","0","0","3","1","0"
"2023-12-26T18:30:00+01:00","2023-12-26T18:45:00+01:00","55","57.8","49","0","0","4","2","0"
"2023-12-26T18:45:00+01:00","2023-12-26T19:00:00+01:00","66","68.8","60","0","0","4","2","0"
"2023-12-26T19:00:00+01:00","2023-12-26T19:15:00+01:00","74","82.7","61","2","3","6","2","0"
"2023-12-26T19:15:00+01:00","2023-12-26T19:30:00+01:00","38","38.1","34","1","1","0","2","0"
"2023-12-26T19:30:00+01:00","2023-12-26T19:45:00+01:00","50","53.8","43","0","0","5","2","0"
"2023-12-26T19:45:00+01:00","2023-12-26T20:00:00+01:00","51","53.7","46","1","1","2","1","0"
"2023-12-26T20:00:00+01:00","2023-12-26T20:15:00+01:00","37","36.6","30","1","0","2","4","0"
"2023-12-26T20:15:00+01:00","2023-12-26T20:30:00+01:00","29","34.4","20","1","2","4","2","0"
"2023-12-26T20:30:00+01:00","2023-12-26T20:45:00+01:00","34","37.0","29","2","0","3","0","0"
"2023-12-26T20:45:00+01:00","2023-12-26T21:00:00+01:00","35","39.3","30","1","1","3","0","0"
"2023-12-26T21:00:00+01:00","2023-12-26T21:15:00+01:00","31","33.4","26","1","0","3","1","0"
"2023-12-26T21:15:00+01:00","2023-12-26T21:30:00+01:00","38","40.4","34","0","0","3","1","0"
"2023-12-26T21:30:00+01:00","2023-12-26T21:45:00+01:00","34","34.8","28","2","0","2","2","0"
"2023-12-26T21:45:00+01:00","2023-12-26T22:00:00+01:00","26","29.4","21","0","0","4","1","0"
"2023-12-26T22:00:00+01:00","2023-12-26T22:15:00+01:00","33","34.4","29","1","0","2","1","0"
"2023-12-26T22:15:00+01:00","2023-12-26T22:30:00+01:00","27","28.4","23","1","0","2","1","0"
"2023-12-26T22:30:00+01:00","2023-12-26T22:45:00+01:00","21","23.7","17","0","1","2","1","0"
"2023-12-26T22:45:00+01:00","2023-12-26T23:00:00+01:00","36","39.0","32","1","0","3","0","0"
"2023-12-26T23:00:00+01:00","2023-12-26T23:15:00+01:00","27","28.8","22","0","0","3","2","0"
"2023-12-26T23:15:00+01:00","2023-12-26T23:30:00+01:00","19","20.3","17","1","1","0","0","0"
"2023-12-26T23:30:00+01:00","2023-12-26T23:45:00+01:00","11","11.0","11","0","0","0","0","0"
"2023-12-26T23:45:00+01:00","2023-12-27T00:00:00+01:00","19","20.0","18","0","0","1","0","0"
"2023-12-27T00:00:00+01:00","2023-12-27T00:15:00+01:00","15","16.3","14","0","1","0","0","0"
"2023-12-27T00:15:00+01:00","2023-12-27T00:30:00+01:00","14","14.0","13","1","0","0","0","0"
"2023-12-27T00:30:00+01:00","2023-12-27T00:45:00+01:00","12","14.0","9","1","0","2","0","0"
"2023-12-27T00:45:00+01:00","2023-12-27T01:00:00+01:00","7","8.0","5","1","0","1","0","0"
"2023-12-27T01:00:00+01:00","2023-12-27T01:15:00+01:00","10","11.0","5","4","0","1","0","0"
"2023-12-27T01:15:00+01:00","2023-12-27T01:30:00+01:00","3","3.0","2","1","0","0","0","0"
"2023-12-27T01:30:00+01:00","2023-12-27T01:45:00+01:00","8","8.0","5","3","0","0","0","0"
"2023-12-27T01:45:00+01:00","2023-12-27T02:00:00+01:00","14","14.0","14","0","0","0","0","0"
"2023-12-27T02:00:00+01:00","2023-12-27T02:15:00+01:00","8","8.0","7","1","0","0","0","0"
"2023-12-27T02:15:00+01:00","2023-12-27T02:30:00+01:00","9","11.0","5","2","0","2","0","0"
"2023-12-27T02:30:00+01:00","2023-12-27T02:45:00+01:00","4","5.3","3","0","1","0","0","0"
"2023-12-27T02:45:00+01:00","2023-12-27T03:00:00+01:00","4","5.0","3","0","0","1","0","0"
"2023-12-27T03:00:00+01:00","2023-12-27T03:15:00+01:00","11","11.0","8","3","0","0","0","0"
"2023-12-27T03:15:00+01:00","2023-12-27T03:30:00+01:00","10","9.4","7","2","0","0","1","0"
"2023-12-27T03:30:00+01:00","2023-12-27T03:45:00+01:00","11","12.0","8","2","0","1","0","0"
"2023-12-27T03:45:00+01:00","2023-12-27T04:00:00+01:00","10","11.0","8","1","0","1","0","0"
"2023-12-27T04:00:00+01:00","2023-12-27T04:15:00+01:00","12","13.3","6","5","1","0","0","0"
"2023-12-27T04:15:00+01:00","2023-12-27T04:30:00+01:00","19","20.0","12","6","0","1","0","0"
"2023-12-27T04:30:00+01:00","2023-12-27T04:45:00+01:00","14","14.7","8","4","1","0","1","0"
"2023-12-27T04:45:00+01:00","2023-12-27T05:00:00+01:00","19","20.0","13","5","0","1","0","0"
"2023-12-27T05:00:00+01:00","2023-12-27T05:15:00+01:00","30","33.3","22","5","1","2","0","0"
"2023-12-27T05:15:00+01:00","2023-12-27T05:30:00+01:00","26","26.0","23","3","0","0","0","0"
"2023-12-27T05:30:00+01:00","2023-12-27T05:45:00+01:00","25","25.4","19","4","0","1","1","0"
"2023-12-27T05:45:00+01:00","2023-12-27T06:00:00+01:00","39","39.7","32","5","1","0","1","0"
"2023-12-27T06:00:00+01:00","2023-12-27T06:15:00+01:00","42","43.2","29","7","0","3","3","0"
"2023-12-27T06:15:00+01:00","2023-12-27T06:30:00+01:00","72","75.4","58","7","4","0","3","0"
"2023-12-27T06:30:00+01:00","2023-12-27T06:45:00+01:00","65","66.7","57","5","1","1","1","0"
"2023-12-27T06:45:00+01:00","2023-12-27T07:00:00+01:00","87","92.0","75","6","2","3","1","0"
"2023-12-27T07:00:00+01:00","2023-12-27T07:15:00+01:00","114","118.7","102","6","1","4","1","0"
"2023-12-27T07:15:00+01:00","2023-12-27T07:30:00+01:00","91","94.3","73","15","1","2","0","0"
"2023-12-27T07:30:00+01:00","2023-12-27T07:45:00+01:00","108","115.3","81","14","3","6","3","1"
"2023-12-27T07:45:00+01:00","2023-12-27T08:00:00+01:00","134","141.7","112","14","5","2","0","1"
"2023-12-27T08:00:00+01:00","2023-12-27T08:15:00+01:00","112","114.5","81","15","3","4","9","0"
"2023-12-27T08:15:00+01:00","2023-12-27T08:30:00+01:00","148","150.3","116","16","3","4","8","1"
"2023-12-27T08:30:00+01:00","2023-12-27T08:45:00+01:00","178","181.3","150","17","1","5","5","0"
"2023-12-27T08:45:00+01:00","2023-12-27T09:00:00+01:00","151","154.1","129","16","1","3","2","0"
"2023-12-27T09:00:00+01:00","2023-12-27T09:15:00+01:00","162","166.2","135","20","2","3","1","1"
"2023-12-27T09:15:00+01:00","2023-12-27T09:30:00+01:00","154","157.5","124","22","1","4","3","0"
"2023-12-27T09:30:00+01:00","2023-12-27T09:45:00+01:00","173","173.4","140","18","0","6","8","1"
"2023-12-27T09:45:00+01:00","2023-12-27T10:00:00+01:00","169","172.4","149","14","2","2","2","0"
"2023-12-27T10:00:00+01:00","2023-12-27T10:15:00+01:00","180","185.4","159","13","2","4","2","0"
"2023-12-27T10:15:00+01:00","2023-12-27T10:30:00+01:00","156","155.0","132","15","0","3","4","2"
"2023-12-27T10:30:00+01:00","2023-12-27T10:45:00+01:00","157","161.4","140","11","0","5","1","0"
"2023-12-27T10:45:00+01:00","2023-12-27T11:00:00+01:00","212","211.5","183","20","1","2","5","1"
"2023-12-27T11:00:00+01:00","2023-12-27T11:15:00+01:00","154","156.4","132","12","2","3","4","1"
"2023-12-27T11:15:00+01:00","2023-12-27T11:30:00+01:00","149","147.4","126","14","2","0","7","0"
"2023-12-27T11:30:00+01:00","2023-12-27T11:45:00+01:00","144","145.7","123","10","1","4","6","0"
"2023-12-27T11:45:00+01:00","2023-12-27T12:00:00+01:00","150","151.1","128","18","1","1","2","0"
"2023-12-27T12:00:00+01:00","2023-12-27T12:15:00+01:00","117","119.5","103","7","1","3","3","0"
"2023-12-27T12:15:00+01:00","2023-12-27T12:30:00+01:00","103","108.3","86","11","3","2","1","0"
"2023-12-27T12:30:00+01:00","2023-12-27T12:45:00+01:00","117","119.5","95","15","1","3","3","0"
"2023-12-27T12:45:00+01:00","2023-12-27T13:00:00+01:00","95","93.7","78","9","1","1","6","0"
"2023-12-27T13:00:00+01:00","2023-12-27T13:15:00+01:00","116","122.1","94","13","1","6","2","0"
"2023-12-27T13:15:00+01:00","2023-12-27T13:30:00+01:00","89","91.2","70","11","2","2","4","0"
"2023-12-27T13:30:00+01:00","2023-12-27T13:45:00+01:00","114","118.9","93","9","3","4","5","0"
"2023-12-27T13:45:00+01:00","2023-12-27T14:00:00+01:00","110","109.8","87","15","0","3","4","1"
"2023-12-27T14:00:00+01:00","2023-12-27T14:15:00+01:00","106","107.3","89","8","1","3","5","0"
"2023-12-27T14:15:00+01:00","2023-12-27T14:30:00+01:00","107","110.8","91","9","0","5","2","0"
"2023-12-27T14:30:00+01:00","2023-12-27T14:45:00+01:00","108","113.0","97","6","0","5","0","0"
"2023-12-27T14:45:00+01:00","2023-12-27T15:00:00+01:00","104","104.6","87","10","0","3","4","0"
"2023-12-27T15:00:00+01:00","2023-12-27T15:15:00+01:00","103","105.1","93","5","1","2","2","0"
"2023-12-27T15:15:00+01:00","2023-12-27T15:30:00+01:00","91","91.4","75","14","0","1","1","0"
"2023-12-27T15:30:00+01:00","2023-12-27T15:45:00+01:00","114","122.0","85","19","4","4","2","0"
"2023-12-27T15:45:00+01:00","2023-12-27T16:00:00+01:00","100","102.4","90","6","0","3","1","0"
"2023-12-27T16:00:00+01:00","2023-12-27T16:15:00+01:00","95","96.4","70","14","0","5","6","0"
"2023-12-27T16:15:00+01:00","2023-12-27T16:30:00+01:00","113","112.6","91","16","0","2","4","0"
"2023-12-27T16:30:00+01:00","2023-12-27T16:45:00+01:00","103","103.8","89","10","0","2","2","0"
"2023-12-27T16:45:00+01:00","2023-12-27T17:00:00+01:00","111","113.8","95","10","0","4","2","0"
"2023-12-27T17:00:00+01:00","2023-12-27T17:15:00+01:00","93","98.3","83","5","1","4","0","0"
"2023-12-27T17:15:00+01:00","2023-12-27T17:30:00+01:00","131","132.6","118","5","0","4","4","0"
"2023-12-27T17:30:00+01:00","2023-12-27T17:45:00+01:00","78","81.5","68","2","1","4","3","0"
"2023-12-27T17:45:00+01:00","2023-12-27T18:00:00+01:00","86","89.3","81","2","1","2","0","0"
"2023-12-27T18:00:00+01:00","2023-12-27T18:15:00+01:00","70","76.5","54","5","1","7","3","0"
"2023-12-27T18:15:00+01:00","2023-12-27T18:30:00+01:00","79","82.8","70","2","0","5","2","0"
"2023-12-27T18:30:00+01:00","2023-12-27T18:45:00+01:00","63","64.0","52","2","0","4","5","0"
"2023-12-27T18:45:00+01:00","2023-12-27T19:00:00+01:00","53","52.8","50","0","0","1","2","0"
"2023-12-27T19:00:00+01:00","2023-12-27T19:15:00+01:00","62","64.4","56","2","0","3","1","0"
"2023-12-27T19:15:00+01:00","2023-12-27T19:30:00+01:00","58","60.0","56","0","0","2","0","0"
"2023-12-27T19:30:00+01:00","2023-12-27T19:45:00+01:00","56","57.2","46","4","0","3","3","0"
"2023-12-27T19:45:00+01:00","2023-12-27T20:00:00+01:00","52","54.2","45","0","0","4","3","0"
"2023-12-27T20:00:00+01:00","2023-12-27T20:15:00+01:00","42","47.0","35","2","0","5","0","0"
"2023-12-27T20:15:00+01:00","2023-12-27T20:30:00+01:00","47","51.0","42","1","0","4","0","0"
"2023-12-27T20:30:00+01:00","2023-12-27T20:45:00+01:00","42","44.4","37","1","0","3","1","0"
"2023-12-27T20:45:00+01:00","2023-12-27T21:00:00+01:00","43","44.4","38","2","0","2","1","0"
"2023-12-27T21:00:00+01:00","2023-12-27T21:15:00+01:00","36","40.4","28","2","0","5","1","0"
"2023-12-27T21:15:00+01:00","2023-12-27T21:30:00+01:00","25","27.0","23","0","0","2","0","0"
"2023-12-27T21:30:00+01:00","2023-12-27T21:45:00+01:00","27","29.4","23","0","0","3","1","0"
"2023-12-27T21:45:00+01:00","2023-12-27T22:00:00+01:00","39","44.4","30","2","0","6","1","0"
"2023-12-27T22:00:00+01:00","2023-12-27T22:15:00+01:00","38","38.4","35","1","0","1","1","0"
"2023-12-27T22:15:00+01:00","2023-12-27T22:30:00+01:00","37","39.0","35","0","0","2","0","0"
"2023-12-27T22:30:00+01:00","2023-12-27T22:45:00+01:00","23","24.0","22","0","0","1","0","0"
"2023-12-27T22:45:00+01:00","2023-12-27T23:00:00+01:00","32","34.4","28","0","0","3","1","0"
"2023-12-27T23:00:00+01:00","2023-12-27T23:15:00+01:00","19","23.4","13","0","0","5","1","0"
"2023-12-27T23:15:00+01:00","2023-12-27T23:30:00+01:00","29","30.0","28","0","0","1","0","0"
"2023-12-27T23:30:00+01:00","2023-12-27T23:45:00+01:00","20","19.4","18","1","0","0","1","0"
"2023-12-27T23:45:00+01:00","2023-12-28T00:00:00+01:00","19","18.8","16","0","0","1","2","0"
"2023-12-28T00:00:00+01:00","2023-12-28T00:15:00+01:00","20","20.4","18","0","0","1","1","0"
"2023-12-28T00:15:00+01:00","2023-12-28T00:30:00+01:00","20","18.8","18","0","0","0","2","0"
"2023-12-28T00:30:00+01:00","2023-12-28T00:45:00+01:00","15","17.6","13","0","2","0","0","0"
"2023-12-28T00:45:00+01:00","2023-12-28T01:00:00+01:00","12","13.0","11","0","0","1","0","0"
"2023-12-28T01:00:00+01:00","2023-12-28T01:15:00+01:00","17","16.8","12","2","0","1","2","0"
"2023-12-28T01:15:00+01:00","2023-12-28T01:30:00+01:00","8","8.0","8","0","0","0","0","0"
"2023-12-28T01:30:00+01:00","2023-12-28T01:45:00+01:00","4","4.0","3","1","0","0","0","0"
"2023-12-28T01:45:00+01:00","2023-12-28T02:00:00+01:00","4","5.0","2","1","0","1","0","0"
"2023-12-28T02:00:00+01:00","2023-12-28T02:15:00+01:00","2","2.0","2","0","0","0","0","0"
"2023-12-28T02:15:00+01:00","2023-12-28T02:30:00+01:00","8","9.0","7","0","0","1","0","0"
"2023-12-28T02:30:00+01:00","2023-12-28T02:45:00+01:00","2","2.0","2","0","0","0","0","0"
"2023-12-28T02:45:00+01:00","2023-12-28T03:00:00+01:00","3","4.0","2","0","0","1","0","0"
"2023-12-28T03:00:00+01:00","2023-12-28T03:15:00+01:00","7","9.3","5","0","1","1","0","0"
"2023-12-28T03:15:00+01:00","2023-12-28T03:30:00+01:00","8","8.0","7","1","0","0","0","0"
"2023-12-28T03:30:00+01:00","2023-12-28T03:45:00+01:00","11","12.0","7","3","0","1","0","0"
"2023-12-28T03:45:00+01:00","2023-12-28T04:00:00+01:00","9","10.0","4","4","0","1","0","0"
"2023-12-28T04:00:00+01:00","2023-12-28T04:15:00+01:00","2","2.0","2","0","0","0","0","0"
"2023-12-28T04:15:00+01:00","2023-12-28T04:30:00+01:00","12","12.0","8","4","0","0","0","0"
"2023-12-28T04:30:00+01:00","2023-12-28T04:45:00+01:00","18","22.6","11","3","2","2","0","0"
"2023-12-28T04:45:00+01:00","2023-12-28T05:00:00+01:00","21","22.3","15","5","1","0","0","0"
"2023-12-28T05:00:00+01:00","2023-12-28T05:15:00+01:00","21","24.0","16","2","0","3","0","0"
"2023-12-28T05:15:00+01:00","2023-12-28T05:30:00+01:00","31","33.3","26","3","1","1","0","0"
"2023-12-28T05:30:00+01:00","2023-12-28T05:45:00+01:00","34","37.2","21","7","2","2","1","1"
"2023-12-28T05:45:00+01:00","2023-12-28T06:00:00+01:00","30","30.8","24","1","2","0","3","0"
"2023-12-28T06:00:00+01:00","2023-12-28T06:15:00+01:00","45","47.0","36","7","0","2","0","0"
"2023-12-28T06:15:00+01:00","2023-12-28T06:30:00+01:00","83","86.1","67","9","3","1","3","0"
"2023-12-28T06:30:00+01:00","2023-12-28T06:45:00+01:00","70","73.4","59","5","2","2","2","0"
"2023-12-28T06:45:00+01:00","2023-12-28T07:00:00+01:00","71","75.0","57","9","2","2","1","0"
"2023-12-28T07:00:00+01:00","2023-12-28T07:15:00+01:00","98","102.7","81","11","1","4","1","0"
"2023-12-28T07:15:00+01:00","2023-12-28T07:30:00+01:00","108","113.3","91","12","1","4","0","0"
"2023-12-28T07:30:00+01:00","2023-12-28T07:45:00+01:00","99","101.5","79","13","1","3","3","0"
"2023-12-28T07:45:00+01:00","2023-12-28T08:00:00+01:00","161","166.7","131","23","1","5","1","0"
"2023-12-28T08:00:00+01:00","2023-12-28T08:15:00+01:00","113","111.4","94","14","0","1","3","1"
"2023-12-28T08:15:00+01:00","2023-12-28T08:30:00+01:00","105","113.3","78","18","3","5","1","0"
"2023-12-28T08:30:00+01:00","2023-12-28T08:45:00+01:00","133","137.1","107","19","1","4","2","0"
"2023-12-28T08:45:00+01:00","2023-12-28T09:00:00+01:00","142","144.6","122","10","2","3","5","0"
"2023-12-28T09:00:00+01:00","2023-12-28T09:15:00+01:00","184","190.5","143","20","3","9","4","5"
"2023-12-28T09:15:00+01:00","2023-12-28T09:30:00+01:00","170","167.1","143","11","1","3","12","0"
"2023-12-28T09:30:00+01:00","2023-12-28T09:45:00+01:00","137","136.7","118","10","1","2","6","0"
"2023-12-28T09:45:00+01:00","2023-12-28T10:00:00+01:00","140","143.7","126","9","1","3","1","0"
"2023-12-28T10:00:00+01:00","2023-12-28T10:15:00+01:00","181","185.2","153","18","2","4","4","0"
"2023-12-28T10:15:00+01:00","2023-12-28T10:30:00+01:00","145","145.8","130","11","0","2","2","0"
"2023-12-28T10:30:00+01:00","2023-12-28T10:45:00+01:00","131","133.5","116","8","1","3","3","0"
"2023-12-28T10:45:00+01:00","2023-12-28T11:00:00+01:00","134","135.2","112","10","2","3","6","1"
"2023-12-28T11:00:00+01:00","2023-12-28T11:15:00+01:00","143","145.8","109","18","4","3","9","0"
"2023-12-28T11:15:00+01:00","2023-12-28T11:30:00+01:00","154","159.3","135","13","3","2","1","0"
"2023-12-28T11:30:00+01:00","2023-12-28T11:45:00+01:00","137","141.9","113","12","3","4","5","0"
"2023-12-28T11:45:00+01:00","2023-12-28T12:00:00+01:00","153","157.1","128","17","3","2","3","0"
"2023-12-28T12:00:00+01:00","2023-12-28T12:15:00+01:00","118","118.9","99","10","1","3","3","2"
"2023-12-28T12:15:00+01:00","2023-12-28T12:30:00+01:00","124","126.5","99","18","1","3","3","0"
"2023-12-28T12:30:00+01:00","2023-12-28T12:45:00+01:00","109","112.3","88","13","1","4","2","1"
"2023-12-28T12:45:00+01:00","2023-12-28T13:00:00+01:00","114","112.4","92","13","2","0","7","0"
"2023-12-28T13:00:00+01:00","2023-12-28T13:15:00+01:00","96","100.5","80","7","1","5","3","0"
"2023-12-28T13:15:00+01:00","2023-12-28T13:30:00+01:00","86","85.8","76","7","0","1","2","0"
"2023-12-28T13:30:00+01:00","2023-12-28T13:45:00+01:00","107","116.2","82","12","4","6","2","1"
"2023-12-28T13:45:00+01:00","2023-12-28T14:00:00+01:00","93","95.1","77","11","1","2","2","0"
"2023-12-28T14:00:00+01:00","2023-12-28T14:15:00+01:00","96","93.4","81","6","0","2","5","2"
"2023-12-28T14:15:00+01:00","2023-12-28T14:30:00+01:00","90","90.7","71","9","1","3","6","0"
"2023-12-28T14:30:00+01:00","2023-12-28T14:45:00+01:00","99","109.7","71","15","3","8","2","0"
"2023-12-28T14:45:00+01:00","2023-12-28T15:00:00+01:00","95","95.7","86","7","1","0","1","0"
"2023-12-28T15:00:00+01:00","2023-12-28T15:15:00+01:00","77","82.3","66","6","1","4","0","0"
"2023-12-28T15:15:00+01:00","2023-12-28T15:30:00+01:00","75","75.7","65","8","1","0","1","0"
"2023-12-28T15:30:00+01:00","2023-12-28T15:45:00+01:00","102","106.5","77","15","3","3","4","0"
"2023-12-28T15:45:00+01:00","2023-12-28T16:00:00+01:00","92","95.8","73","12","0","5","2","0"
"2023-12-28T16:00:00+01:00","2023-12-28T16:15:00+01:00","75","77.4","61","10","0","3","1","0"
"2023-12-28T16:15:00+01:00","2023-12-28T16:30:00+01:00","106","105.4","87","10","0","3","6","0"
"2023-12-28T16:30:00+01:00","2023-12-28T16:45:00+01:00","98","103.5","73","15","1","6","3","0"
"2023-12-28T16:45:00+01:00","2023-12-28T17:00:00+01:00","98","101.9","80","7","3","3","5","0"
"2023-12-28T17:00:00+01:00","2023-12-28T17:15:00+01:00","87","91.6","75","8","2","2","0","0"
"2023-12-28T17:15:00+01:00","2023-12-28T17:30:00+01:00","90","94.5","79","2","1","5","3","0"
"2023-12-28T17:30:00+01:00","2023-12-28T17:45:00+01:00","63","67.3","59","0","1","3","0","0"
"2023-12-28T17:45:00+01:00","2023-12-28T18:00:00+01:00","70","74.4","64","0","0","5","1","0"
"2023-12-28T18:00:00+01:00","2023-12-28T18:15:00+01:00","72","75.1","64","2","1","3","2","0"
"2023-12-28T18:15:00+01:00","2023-12-28T18:30:00+01:00","77","80.7","72","0","1","3","1","0"
"2023-12-28T18:30:00+01:00","2023-12-28T18:45:00+01:00","62","63.2","54","2","0","3","3","0"
"2023-12-28T18:45:00+01:00","2023-12-28T19:00:00+01:00","64","65.5","55","3","1","2","3","0"
"2023-12-28T19:00:00+01:00","2023-12-28T19:15:00+01:00","67","70.4","62","0","0","4","1","0"
"2023-12-28T19:15:00+01:00","2023-12-28T19:30:00+01:00","59","60.0","56","2","0","1","0","0"
"2023-12-28T19:30:00+01:00","2023-12-28T19:45:00+01:00","50","58.0","42","0","0","8","0","0"
"2023-12-28T19:45:00+01:00","2023-12-28T20:00:00+01:00","59","61.4","55","0","0","3","1","0"
"2023-12-28T20:00:00+01:00","2023-12-28T20:15:00+01:00","49","49.2","40","4","0","2","3","0"
"2023-12-28T20:15:00+01:00","2023-12-28T20:30:00+01:00","43","42.5","38","1","1","0","3","0"
