DateTime,vehicle_count_per_hour,average_speed_per_hour,PH Bool,Day,Time,datetimeEpoch,temp,feelslike,humidity,dew,precip,precipprob,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions
12/03/2024 15:00,380,60,0,12/03/2024,15:00:00,1710252000,15.9,15.9,69.8,10.4,0.204,100,43.9,26.9,290,1017.5,15.1,50,,,,"Rain, Partially cloudy"
12/03/2024 16:00,360,60,0,12/03/2024,16:00:00,1710255600,15.9,15.9,67.09,9.8,0.294,100,24.1,24.1,305,1017.9,17.7,30,,,,"Rain, Partially cloudy"
12/03/2024 17:00,350,61,0,12/03/2024,17:00:00,1710259200,15.1,15.1,67.38,9.1,0,0,41,27.8,290,1017.4,17.7,30,,,,Partially cloudy
12/03/2024 18:00,293,62,0,12/03/2024,18:00:00,1710262800,14.5,14.5,69.14,8.9,0,0,25.9,25.9,290,1018.2,14.1,30,,,,Partially cloudy
12/03/2024 19:00,234,60,0,12/03/2024,19:00:00,1710266400,13.2,13.2,74.89,8.8,0,0,22.3,19.5,290,1018.4,12.6,30,,,,Partially cloudy
12/03/2024 20:00,130,61,0,12/03/2024,20:00:00,1710270000,13.8,13.8,68.05,8,0,0,20.5,21.4,300,1018.5,25.3,30,,,,Partially cloudy
12/03/2024 21:00,111,57,0,12/03/2024,21:00:00,1710273600,13.8,13.8,68.99,8.2,0,0,29.5,21.4,300,1019.2,20.2,30,,,,Partially cloudy
12/03/2024 22:00,85,58,0,12/03/2024,22:00:00,1710277200,14.1,14.1,71.86,9.1,0,0,32,24.1,290,1019,10,90,,,,Partially cloudy
12/03/2024 23:00,49,58,0,12/03/2024,23:00:00,1710280800,13.4,13.4,73.2,8.7,0,0,24.1,22.3,300,1019.6,22,39.9,,,,Partially cloudy
13/03/2024 00:00,28,67,0,13/03/2024,00:00:00,1710284400,13.4,13.4,74.66,8.9,0,0,20.5,20.5,290,1019.2,12.6,50,,,,Partially cloudy
13/03/2024 01:00,14,62,0,13/03/2024,01:00:00,1710288000,13.7,13.7,72.54,8.8,0,0,20.5,21.4,300,1019.1,14.6,30,,,,Partially cloudy
13/03/2024 02:00,11,57,0,13/03/2024,02:00:00,1710291600,13.1,13.1,72.42,8.2,0,0,20.5,18.5,310,1018.5,16.1,30,,,,Partially cloudy
13/03/2024 03:00,40,61,0,13/03/2024,03:00:00,1710295200,12.9,12.9,76.15,8.8,0,0,31.7,16.6,310,1018.3,14.6,30,,,,Partially cloudy
13/03/2024 04:00,57,57,0,13/03/2024,04:00:00,1710298800,12.6,12.6,77.95,8.8,0,0,29.5,18.6,315,1017.9,15.6,50,,,,Partially cloudy
13/03/2024 05:00,141,56,0,13/03/2024,05:00:00,1710302400,12.2,12.2,77.35,8.4,0,0,29.2,17.5,300,1017.4,15.6,30,,,,Partially cloudy
13/03/2024 06:00,336,61,0,13/03/2024,06:00:00,1710306000,13.1,13.1,78.29,9.4,0,0,18.4,19.4,300,1017.5,12,30,,,,Partially cloudy
13/03/2024 07:00,409,61,0,13/03/2024,07:00:00,1710309600,12.5,12.5,80.54,9.2,0,0,14.8,13.9,305,1017.6,14.6,30,,,,Partially cloudy
13/03/2024 08:00,417,58,0,13/03/2024,08:00:00,1710313200,14.5,14.5,74.34,9.9,0,0,32.8,19.5,320,1018.2,14.6,30,,,,Partially cloudy
13/03/2024 09:00,425,56,0,13/03/2024,09:00:00,1710316800,15.4,15.4,69.68,9.8,0,0,24.1,25,325,1018.3,14.1,30,,,,Partially cloudy
13/03/2024 10:00,363,54,0,13/03/2024,10:00:00,1710320400,15.9,15.9,67.55,9.9,0,0,37.1,25,300,1018.4,14.1,30,,,,Partially cloudy
13/03/2024 11:00,321,56,0,13/03/2024,11:00:00,1710324000,16.7,16.7,63.98,9.8,0,0,39.6,26.9,295,1018.9,15.1,30,,,,Partially cloudy
13/03/2024 12:00,291,58,0,13/03/2024,12:00:00,1710327600,17.4,17.4,60.1,9.5,0,0,39.6,26.8,300,1018.8,15.1,30,,,,Partially cloudy
13/03/2024 13:00,303,59,0,13/03/2024,13:00:00,1710331200,16.9,16.9,60.3,9.2,0,0,29.5,30.6,295,1018.3,12.6,30,,,,Partially cloudy
13/03/2024 14:00,327,62,0,13/03/2024,14:00:00,1710334800,16.9,16.9,59.68,9.1,0,0,29.5,30.6,305,1018.1,16.1,30,,,,Partially cloudy
13/03/2024 15:00,404,58,0,13/03/2024,15:00:00,1710338400,16.9,16.9,60.3,9.2,0,0,25.9,25.9,295,1017.9,17.1,30,,,,Partially cloudy
13/03/2024 16:00,419,60,0,13/03/2024,16:00:00,1710342000,15.9,15.9,64.26,9.2,0,0,25.9,23.2,300,1017.4,16.6,30,,,,Partially cloudy
13/03/2024 17:00,323,58,0,13/03/2024,17:00:00,1710345600,15.7,15.7,65.32,9.2,0,0,24.1,24.1,305,1017.3,19.7,30,,,,Partially cloudy
13/03/2024 18:00,341,62,0,13/03/2024,18:00:00,1710349200,14,14,72.11,9.1,0,0,22.3,18.4,300,1017.3,15.6,30,,,,Partially cloudy
13/03/2024 19:00,243,59,0,13/03/2024,19:00:00,1710352800,12.9,12.9,76.15,8.8,0,0,14.8,14.8,295,1017.4,20.2,30,,,,Partially cloudy
13/03/2024 20:00,155,61,0,13/03/2024,20:00:00,1710356400,12.1,12.1,81.05,8.9,0,0,13,12.9,315,1018.2,12.6,30,,,,Partially cloudy
13/03/2024 21:00,97,59,0,13/03/2024,21:00:00,1710360000,12.1,12.1,81.89,9.1,0,0,11.2,10.2,310,1018.3,12.6,20.3,,,,Partially cloudy
13/03/2024 22:00,82,59,0,13/03/2024,22:00:00,1710363600,11.9,11.9,82.72,9.1,0,0,9.4,8.4,280,1018.3,12.6,30,,,,Partially cloudy
13/03/2024 23:00,54,65,0,13/03/2024,23:00:00,1710367200,11.3,11.3,86.01,9.1,0,0,8.6,10.3,310,1018.3,12.6,1.3,,,,Clear
14/03/2024 00:00,33,60,0,14/03/2024,00:00:00,1710370800,11.1,11.1,87.78,9.1,0,0,7.6,5.4,325,1018.4,12.6,0,,,,Clear
14/03/2024 01:00,27,57,0,14/03/2024,01:00:00,1710374400,10.9,10.9,88.08,9.1,0,0,7.6,7.6,290,1018.4,12.6,0,,,,Clear
14/03/2024 02:00,18,57,0,14/03/2024,02:00:00,1710378000,10.4,10.4,92.56,9.2,0,0,14,10.3,250,1018.1,12.6,11.3,,,,Clear
14/03/2024 03:00,29,59,0,14/03/2024,03:00:00,1710381600,12,12,86.98,9.9,0,0,11.2,11.2,265,1018,12.6,33.3,,,,Partially cloudy
14/03/2024 04:00,62,58,0,14/03/2024,04:00:00,1710385200,10.9,10.9,89.6,9.3,0,0,7.6,6.5,260,1017.6,12.6,46.5,,,,Partially cloudy
14/03/2024 05:00,127,60,0,14/03/2024,05:00:00,1710388800,10.8,10.8,88.98,9.1,0,0,7.6,8.4,275,1017.5,12.6,33.6,,,,Partially cloudy
14/03/2024 06:00,319,62,0,14/03/2024,06:00:00,1710392400,10.7,10.7,89.89,9.1,0,0,9.4,7.6,265,1018.2,12.6,30,,,,Partially cloudy
14/03/2024 07:00,425,61,0,14/03/2024,07:00:00,1710396000,10.8,10.8,90.7,9.4,0,0,5.4,5.5,275,1018.4,12.6,30,,,,Partially cloudy
14/03/2024 08:00,448,58,0,14/03/2024,08:00:00,1710399600,15.4,15.4,76.28,11.2,0,0,3.6,3.6,310,1019.1,15.1,30,,,,Partially cloudy
14/03/2024 09:00,505,55,0,14/03/2024,09:00:00,1710403200,16.7,16.7,73.08,11.8,0,0,5.4,5.4,355,1019.5,17.1,30,,,,Partially cloudy
14/03/2024 10:00,457,54,0,14/03/2024,10:00:00,1710406800,17.6,17.6,62.45,10.3,0,0,3.6,2.7,40,1020.1,18.2,30,,,,Partially cloudy
14/03/2024 11:00,389,56,0,14/03/2024,11:00:00,1710410400,18.1,18.1,63,10.9,0,0,7.6,7.3,180,1020.2,18.2,30,,,,Partially cloudy
14/03/2024 12:00,333,58,0,14/03/2024,12:00:00,1710414000,16.8,16.8,69.36,11.2,0,0,16.2,7.4,139,1020.1,15.1,30,,,,Partially cloudy
14/03/2024 13:00,331,59,0,14/03/2024,13:00:00,1710417600,15.9,15.9,72.21,10.9,0,0,15.5,7.4,210,1019.9,22.8,90,,,,Partially cloudy
14/03/2024 14:00,381,58,0,14/03/2024,14:00:00,1710421200,16.8,16.8,69.12,11.1,0,0,16.2,6.5,120,1019.4,20.2,90,,,,Partially cloudy
14/03/2024 15:00,407,60,0,14/03/2024,15:00:00,1710424800,17.7,17.7,66.78,11.5,0,0,17.6,7.4,116,1019.2,18.7,90,,,,Partially cloudy
14/03/2024 16:00,423,59,0,14/03/2024,16:00:00,1710428400,16.9,16.9,67.3,10.8,0,0,11.2,10.3,196,1019.2,20.2,90,,,,Partially cloudy
14/03/2024 17:00,394,60,0,14/03/2024,17:00:00,1710432000,17.1,17.1,64.06,10.2,0,0,7.6,6.5,210,1019.2,22.8,30,,,,Partially cloudy
14/03/2024 18:00,325,60,0,14/03/2024,18:00:00,1710435600,15.6,15.6,70.3,10.2,0,0,7.6,7.6,215,1019.3,20.2,24.6,,,,Partially cloudy
14/03/2024 19:00,251,60,0,14/03/2024,19:00:00,1710439200,13.9,13.9,78.15,10.2,0,0,7.6,7.6,205,1019.6,20.2,0.4,,,,Clear
14/03/2024 20:00,186,60,0,14/03/2024,20:00:00,1710442800,13.8,13.8,78.13,10,0,0,7.6,6.5,205,1020.4,17.1,2.5,,,,Clear
14/03/2024 21:00,111,58,0,14/03/2024,21:00:00,1710446400,12.8,12.8,82.55,9.9,0,0,5.4,6.5,215,1020.6,20.2,8,,,,Clear
14/03/2024 22:00,113,57,0,14/03/2024,22:00:00,1710450000,12.1,12.1,85.22,9.7,0,0,5.4,6.5,225,1021.1,22.8,34.8,,,,Partially cloudy
14/03/2024 23:00,63,59,0,14/03/2024,23:00:00,1710453600,10.9,10.9,87.47,8.9,0,0,3.6,3.6,215,1021.1,16.6,24.5,,,,Partially cloudy
15/03/2024 00:00,40,62,0,15/03/2024,00:00:00,1710457200,10.5,10.5,90.99,9.1,0,0,10.1,2.7,250,1020.5,15.6,0,,,,Clear
15/03/2024 01:00,21,53,0,15/03/2024,01:00:00,1710460800,10.1,10.1,92.55,8.9,0,0,8.6,3.6,285,1021.1,16.6,45.3,,,,Partially cloudy
15/03/2024 02:00,14,63,0,15/03/2024,02:00:00,1710464400,9.5,9.5,92.83,8.4,0,0,9.4,4.5,295,1020.4,18.7,47.3,,,,Partially cloudy
15/03/2024 03:00,31,55,0,15/03/2024,03:00:00,1710468000,9.7,9.7,91.38,8.4,0,0,5.4,4.5,275,1020.2,19.7,46.6,,,,Partially cloudy
15/03/2024 04:00,64,58,0,15/03/2024,04:00:00,1710471600,9.5,9.1,90.74,8.1,0,0,3.6,5.5,280,1020.3,18.7,41.3,,,,Partially cloudy
15/03/2024 05:00,165,59,0,15/03/2024,05:00:00,1710475200,9.7,9.7,93.49,8.7,0,0,3.6,3.6,290,1020.6,25,28.2,,,,Partially cloudy
15/03/2024 06:00,340,60,0,15/03/2024,06:00:00,1710478800,9.5,8.5,94.45,8.6,0,0,7.6,7.6,265,1020.4,13.6,30,,,,Partially cloudy
15/03/2024 07:00,415,59,0,15/03/2024,07:00:00,1710482400,10.7,10.7,91.32,9.4,0,0,5.4,4.5,275,1020.5,14.1,30,,,,Partially cloudy
15/03/2024 08:00,435,57,0,15/03/2024,08:00:00,1710486000,15.5,15.5,79.6,11.9,0,0,3.6,1.8,280,1021.1,14.6,5.9,,,,Clear
15/03/2024 09:00,516,56,0,15/03/2024,09:00:00,1710489600,17.4,17.4,67.16,11.2,0,0,3.6,2.7,260,1021.4,20.2,37.4,,,,Partially cloudy
15/03/2024 10:00,495,56,0,15/03/2024,10:00:00,1710493200,16.9,16.9,67.39,10.9,0,0,19.1,9.4,225,1021.4,20.2,30,,,,Partially cloudy
15/03/2024 11:00,504,57,0,15/03/2024,11:00:00,1710496800,17.2,17.2,71.23,11.9,0,0,21.6,12.1,225,1021.4,22.8,30,,,,Partially cloudy
15/03/2024 12:00,426,56,0,15/03/2024,12:00:00,1710500400,16.9,16.9,67.76,10.9,0,0,23,16.6,215,1021.3,20.2,30,,,,Partially cloudy
15/03/2024 13:00,431,57,0,15/03/2024,13:00:00,1710504000,17.2,17.2,66.22,10.8,0,0,25.9,19.5,225,1021,22.8,30,,,,Partially cloudy
15/03/2024 14:00,514,58,0,15/03/2024,14:00:00,1710507600,17.2,17.2,62.37,9.9,33.18,100,16.6,16.6,255,1020.9,22.8,30,,,,"Rain, Partially cloudy"
15/03/2024 15:00,527,58,0,15/03/2024,15:00:00,1710511200,17.3,17.3,65.8,10.8,0,0,16.6,16.6,235,1020.2,22.8,30,,,,Partially cloudy
15/03/2024 16:00,532,58,0,15/03/2024,16:00:00,1710514800,17.1,17.1,63.41,10,0,0,24.1,15.7,240,1020.1,22.8,30,,,,Partially cloudy
15/03/2024 17:00,479,58,0,15/03/2024,17:00:00,1710518400,16.8,16.8,64.46,10.1,0,0,13,12,255,1020.1,22.8,30,,,,Partially cloudy
15/03/2024 18:00,460,61,0,15/03/2024,18:00:00,1710522000,14.9,14.9,72.77,10.1,0,0,9.4,9.3,255,1020.2,27.9,37.3,,,,Partially cloudy
15/03/2024 19:00,410,57,0,15/03/2024,19:00:00,1710525600,13.7,13.7,78.12,9.9,0,0,7.6,7.6,255,1020.4,22.8,30,,,,Partially cloudy
15/03/2024 20:00,282,57,0,15/03/2024,20:00:00,1710529200,12.8,12.8,81.99,9.8,0,0,11.9,7.6,265,1020.6,12.6,100,,,,Overcast
15/03/2024 21:00,218,56,0,15/03/2024,21:00:00,1710532800,11.9,11.9,86.67,9.8,0,0,5.4,4.5,295,1021.3,12.6,100,,,,Overcast
15/03/2024 22:00,154,58,0,15/03/2024,22:00:00,1710536400,11.8,11.8,87.26,9.8,0,0,7.6,7.6,280,1021.4,12.6,12.9,,,,Clear
15/03/2024 23:00,91,59,0,15/03/2024,23:00:00,1710540000,11.1,11.1,88.09,9.2,0,0,7.6,7.6,270,1021.5,15.1,30,,,,Partially cloudy
16/03/2024 00:00,73,56,0,16/03/2024,00:00:00,1710543600,11.1,11.1,88.39,9.2,0,0,7.6,7.6,265,1021.5,16.6,30,,,,Partially cloudy
16/03/2024 01:00,39,63,0,16/03/2024,01:00:00,1710547200,11.1,11.1,91.03,9.7,0,0,11.2,9.4,280,1021.4,19.2,30,,,,Partially cloudy
16/03/2024 02:00,28,60,0,16/03/2024,02:00:00,1710550800,10.9,10.9,88.99,9.2,0,0,13.3,8.5,270,1021.3,12.6,81.7,,,,Partially cloudy
16/03/2024 03:00,27,57,0,16/03/2024,03:00:00,1710554400,11.1,11.1,88.7,9.3,0,0,14.8,10.3,275,1021.2,12.6,30,,,,Partially cloudy
16/03/2024 04:00,71,60,0,16/03/2024,04:00:00,1710558000,11.1,11.1,88.7,9.3,0,0,11.2,11.2,270,1021.1,12.6,30,,,,Partially cloudy
16/03/2024 05:00,125,60,0,16/03/2024,05:00:00,1710561600,10.8,10.8,89.28,9.1,0,0,16.9,10.3,260,1021.2,12.6,64.9,,,,Partially cloudy
16/03/2024 06:00,375,61,0,16/03/2024,06:00:00,1710565200,11.1,11.1,89,9.4,0,0,16.6,11.2,270,1021.2,14.1,30,,,,Partially cloudy
16/03/2024 07:00,484,60,0,16/03/2024,07:00:00,1710568800,12.3,12.3,86.41,10.1,0,0,11.2,11.2,265,1021.3,19.7,30,,,,Partially cloudy
16/03/2024 08:00,600,58,0,16/03/2024,08:00:00,1710572400,15.4,15.4,77.05,11.4,0,0,5.4,3.6,280,1021.5,15.1,30,,,,Partially cloudy
16/03/2024 09:00,612,57,0,16/03/2024,09:00:00,1710576000,16.5,16.5,75.94,12.2,0,0,21.2,14.8,315,1021.9,15.1,30,,,,Partially cloudy
16/03/2024 10:00,582,55,0,16/03/2024,10:00:00,1710579600,17.5,17.5,70.56,12,0,0,16.6,13.9,305,1021.9,15.1,30,,,,Partially cloudy
16/03/2024 11:00,595,55,0,16/03/2024,11:00:00,1710583200,17.3,17.3,66.92,11.1,0,0,16.6,14.8,310,1021.9,15.1,30,,,,Partially cloudy
16/03/2024 12:00,549,55,0,16/03/2024,12:00:00,1710586800,18.8,18.8,63.37,11.7,0,0,30.2,20.4,310,1021.8,15.1,50,,,,Partially cloudy
16/03/2024 13:00,578,56,0,16/03/2024,13:00:00,1710590400,17.7,17.7,65.69,11.2,0,0,22.3,20.5,310,1021.1,20,45.4,,,,Partially cloudy
16/03/2024 14:00,592,55,0,16/03/2024,14:00:00,1710594000,17.6,17.6,67.21,11.4,0,0,34.6,24.1,310,1021,15.1,30,,,,Partially cloudy
16/03/2024 15:00,539,55,0,16/03/2024,15:00:00,1710597600,17.2,17.2,66.22,10.8,0,0,22.3,22.3,300,1020.3,15.1,30,,,,Partially cloudy
16/03/2024 16:00,483,54,0,16/03/2024,16:00:00,1710601200,16.9,16.9,67.3,10.8,0,0,32,24.2,295,1020.2,15.1,50,,,,Partially cloudy
16/03/2024 17:00,437,57,0,16/03/2024,17:00:00,1710604800,16.3,16.3,71.79,11.2,0,0,22.3,21.4,295,1020.2,15.1,30,,,,Partially cloudy
16/03/2024 18:00,392,58,0,16/03/2024,18:00:00,1710608400,15.4,15.4,75.37,11.1,0,0,32.4,18.6,295,1020.3,15.1,30,,,,Partially cloudy
16/03/2024 19:00,324,56,0,16/03/2024,19:00:00,1710612000,14.1,14.1,86.3,11.8,0,0,16.6,17.4,295,1020.3,12.6,30,,,,Partially cloudy
16/03/2024 20:00,232,56,0,16/03/2024,20:00:00,1710615600,13.9,13.9,87.74,11.9,0,0,29.2,16.6,290,1020.5,12.6,17.9,,,,Clear
16/03/2024 21:00,172,55,0,16/03/2024,21:00:00,1710619200,13.9,13.9,87.16,11.8,0,0,16.6,14.8,310,1021,12.6,30,,,,Partially cloudy
16/03/2024 22:00,127,58,0,16/03/2024,22:00:00,1710622800,13.9,13.9,87.74,11.9,0,0,27.7,19.5,315,1021.1,12.6,50,,,,Partially cloudy
16/03/2024 23:00,125,58,0,16/03/2024,23:00:00,1710626400,13.1,13.1,91.78,11.8,0,0,18.4,13.8,315,1021.2,16.6,30,,,,Partially cloudy
17/03/2024 00:00,82,58,0,17/03/2024,00:00:00,1710630000,13.2,13.2,91.48,11.8,0,0,27.4,17.5,320,1021.1,16.1,50,,,,Partially cloudy
17/03/2024 01:00,60,62,0,17/03/2024,01:00:00,1710633600,13.7,13.7,88.61,11.8,0,0,16.6,13.8,330,1020.5,15.6,50,,,,Partially cloudy
17/03/2024 02:00,38,59,0,17/03/2024,02:00:00,1710637200,13.1,13.1,92.72,11.9,0,0,14.8,12,310,1020.4,12.6,30,,,,Partially cloudy
17/03/2024 03:00,32,60,0,17/03/2024,03:00:00,1710640800,13.1,13.1,93.66,12.1,0,0,14.8,14.8,310,1020.3,12.6,30,,,,Partially cloudy
17/03/2024 04:00,44,56,0,17/03/2024,04:00:00,1710644400,13.2,13.2,92.72,12,0,0,29.5,19.5,320,1020.2,12.6,50,,,,Partially cloudy
17/03/2024 05:00,89,61,0,17/03/2024,05:00:00,1710648000,12.8,12.8,93.64,11.8,0,0,14.8,13.8,325,1020.1,12.6,30,,,,Partially cloudy
17/03/2024 06:00,254,58,0,17/03/2024,06:00:00,1710651600,11.9,11.9,94.56,11.1,0,0,13,12.1,340,1020.2,12.6,30,,,,Partially cloudy
17/03/2024 07:00,409,60,0,17/03/2024,07:00:00,1710655200,12.6,12.6,93.32,11.6,0,0,16.6,13.9,340,1020.4,14.1,30,,,,Partially cloudy
17/03/2024 08:00,653,59,0,17/03/2024,08:00:00,1710658800,14.5,14.5,90.05,12.8,0,0,22.3,16.6,345,1021.1,15.1,30,,,,Partially cloudy
17/03/2024 09:00,734,54,0,17/03/2024,09:00:00,1710662400,16.4,16.4,78.93,12.7,0,0,16.6,15.6,5,1021.3,16.6,30,,,,Partially cloudy
17/03/2024 10:00,751,55,0,17/03/2024,10:00:00,1710666000,17.1,17.1,72.91,12.2,0,0,14.8,13.8,15,1021.3,17.1,30,,,,Partially cloudy
17/03/2024 11:00,784,52,0,17/03/2024,11:00:00,1710669600,17.7,17.7,66.19,11.3,0,0,27.4,13,10,1021.4,20.2,30,,,,Partially cloudy
17/03/2024 12:00,769,51,0,17/03/2024,12:00:00,1710673200,18.2,18.2,61.97,10.8,0,0,16.6,15.6,5,1021.9,22.8,30,,,,Partially cloudy
17/03/2024 13:00,686,52,0,17/03/2024,13:00:00,1710676800,18.8,18.8,51.87,8.7,0,0,23,14.8,35,1021.4,25.3,30,,,,Partially cloudy
17/03/2024 14:00,587,52,0,17/03/2024,14:00:00,1710680400,18.2,18.2,52.61,8.4,0,0,14.8,13.8,50,1021.3,25.3,30,,,,Partially cloudy
17/03/2024 15:00,512,50,0,17/03/2024,15:00:00,1710684000,18.1,18.1,56.07,9.2,0,0,13,12.9,45,1021.2,25.3,30,,,,Partially cloudy
17/03/2024 16:00,447,51,0,17/03/2024,16:00:00,1710687600,18.1,18.1,55.11,8.9,0,0,11.2,9.4,40,1021.2,25.3,30,,,,Partially cloudy
17/03/2024 17:00,349,54,0,17/03/2024,17:00:00,1710691200,17.8,17.8,56.57,9.1,0,0,9.4,8.4,35,1021.4,30.4,30,,,,Partially cloudy
17/03/2024 18:00,312,57,0,17/03/2024,18:00:00,1710694800,16.5,16.5,65.05,9.9,0,0,9.4,9.4,30,1022.1,30.4,30,,,,Partially cloudy
17/03/2024 19:00,218,58,0,17/03/2024,19:00:00,1710698400,14.5,14.5,73.44,9.8,0,0,1.1,6.5,325,1022.2,22.8,38.6,,,,Partially cloudy
17/03/2024 20:00,165,60,0,17/03/2024,20:00:00,1710702000,13.8,13.8,78.14,10.1,0,0,5.4,4.5,295,1022.3,12.6,25.9,,,,Partially cloudy
17/03/2024 21:00,137,55,0,17/03/2024,21:00:00,1710705600,12.8,12.8,81.99,9.8,0,0,7.6,4.5,255,1022.5,12.6,60.6,,,,Partially cloudy
17/03/2024 22:00,105,62,0,17/03/2024,22:00:00,1710709200,12.3,12.3,75.52,8.1,0,0,5.4,3.6,275,1023.1,12.6,78.9,,,,Partially cloudy
17/03/2024 23:00,76,61,0,17/03/2024,23:00:00,1710712800,12,12,81.32,8.9,0,0,1.8,1.8,360,1023.1,12.6,58.5,,,,Partially cloudy
18/03/2024 00:00,45,62,0,18/03/2024,00:00:00,1710716400,11.9,11.9,82.72,9.1,0,0,9.7,3.6,170,1022.5,12.6,42.3,,,,Partially cloudy
18/03/2024 01:00,47,61,0,18/03/2024,01:00:00,1710720000,11.3,11.3,84.54,8.8,0,0,9.7,7.6,225,1022.2,12.6,10.1,,,,Clear
18/03/2024 02:00,21,56,0,18/03/2024,02:00:00,1710723600,12.2,12.2,84.76,9.7,0,0,12.2,9.4,230,1022,12.6,5.4,,,,Clear
18/03/2024 03:00,35,56,0,18/03/2024,03:00:00,1710727200,12.9,12.9,94.28,12,0,0,9.4,8.5,220,1021.2,11,13.4,,,,Clear
18/03/2024 04:00,45,60,0,18/03/2024,04:00:00,1710730800,12.9,12.9,94.6,12.1,0,0,9.4,10.2,240,1021.2,11,30,,,,Partially cloudy
18/03/2024 05:00,150,60,0,18/03/2024,05:00:00,1710734400,12.9,12.9,95.23,12.2,0,0,9.4,9.4,245,1021.2,11,30,,,,Partially cloudy
18/03/2024 06:00,338,63,0,18/03/2024,06:00:00,1710738000,12.7,12.7,95.23,11.9,0,0,5.4,4.5,255,1021.1,11,30,,,,Partially cloudy
18/03/2024 07:00,405,60,0,18/03/2024,07:00:00,1710741600,13.5,13.5,93.67,12.5,0,0,19.8,8.3,250,1021.1,11,30,,,,Partially cloudy
18/03/2024 08:00,427,57,0,18/03/2024,08:00:00,1710745200,15.5,15.5,87.01,13.3,0,0,14.8,13.8,240,1021.1,16.1,30,,,,Partially cloudy
18/03/2024 09:00,505,56,0,18/03/2024,09:00:00,1710748800,16.9,16.9,81.15,13.7,0,0,28.8,18.4,240,1021.3,17.1,30,,,,Partially cloudy
18/03/2024 10:00,472,55,0,18/03/2024,10:00:00,1710752400,17.8,17.8,72.55,12.8,0,0,18.4,17.5,250,1021.2,19.7,30,,,,Partially cloudy
18/03/2024 11:00,440,57,0,18/03/2024,11:00:00,1710756000,17.8,17.8,71.83,12.7,0,0,18.4,18.4,265,1021.1,19.2,30,,,,Partially cloudy
18/03/2024 12:00,432,57,0,18/03/2024,12:00:00,1710759600,18.1,18.1,71.4,12.8,0,0,20.5,18.4,260,1020.2,20.2,30,,,,Partially cloudy
18/03/2024 13:00,417,58,0,18/03/2024,13:00:00,1710763200,18.2,18.2,68.01,12.2,0,0,20.5,19.4,265,1019.9,20.2,30,,,,Partially cloudy
18/03/2024 14:00,431,58,0,18/03/2024,14:00:00,1710766800,18.1,18.1,68.91,12.3,0,0,20.5,20.5,245,1019.1,20.2,30,,,,Partially cloudy
18/03/2024 15:00,428,59,0,18/03/2024,15:00:00,1710770400,17.5,17.5,70.56,12,0,0,20.5,21.4,260,1019,22.8,50,,,,Partially cloudy
18/03/2024 16:00,440,60,0,18/03/2024,16:00:00,1710774000,16.8,16.8,72.37,11.8,0,0,20.5,20.5,260,1018.8,22.8,30,,,,Partially cloudy
18/03/2024 17:00,438,60,0,18/03/2024,17:00:00,1710777600,16.2,16.2,75.39,11.8,0,0,20.5,18.5,250,1017.9,27.9,30,,,,Partially cloudy
18/03/2024 18:00,390,59,0,18/03/2024,18:00:00,1710781200,15.4,15.4,79.17,11.8,0,0,16.6,14.7,250,1017.4,25.3,30,,,,Partially cloudy
18/03/2024 19:00,305,58,0,18/03/2024,19:00:00,1710784800,13.9,13.9,87.16,11.8,0,0,13,13,240,1017.2,20.2,30,,,,Partially cloudy
18/03/2024 20:00,228,56,0,18/03/2024,20:00:00,1710788400,13.8,13.8,88.33,11.9,0,0,13,12,240,1017.3,22.8,8.9,,,,Clear
18/03/2024 21:00,116,56,0,18/03/2024,21:00:00,1710792000,13.8,13.8,89.22,12.1,0,0,13,12.9,240,1017.2,20.2,23.3,,,,Partially cloudy
18/03/2024 22:00,127,57,0,18/03/2024,22:00:00,1710795600,13.8,13.8,89.22,12.1,0,0,13,12,240,1017.2,11,36.1,,,,Partially cloudy
18/03/2024 23:00,73,60,0,18/03/2024,23:00:00,1710799200,13.8,13.8,90.43,12.3,0,0,18.4,13.9,235,1016.9,22.8,30,,,,Partially cloudy
19/03/2024 00:00,56,57,1,19/03/2024,00:00:00,1710802800,13.8,13.8,90.73,12.3,0,0,11.2,11.1,230,1016.3,19.7,30,,,,Partially cloudy
19/03/2024 01:00,28,58,1,19/03/2024,01:00:00,1710806400,13.2,13.2,94.61,12.4,0,0,16.9,8.5,220,1016.1,19.7,30,,,,Partially cloudy
19/03/2024 02:00,20,62,1,19/03/2024,02:00:00,1710810000,13.7,13.7,94.63,12.8,0,0,9.4,6.5,215,1015.2,19.7,30,,,,Partially cloudy
19/03/2024 03:00,33,57,1,19/03/2024,03:00:00,1710813600,13.1,13.1,94.6,12.2,0,0,17.6,7.4,210,1014.8,16.1,30,,,,Partially cloudy
19/03/2024 04:00,41,65,1,19/03/2024,04:00:00,1710817200,13.4,13.4,97.37,12.9,0,0,11.2,11.1,210,1013.9,18.2,19,,,,Clear
19/03/2024 05:00,123,61,1,19/03/2024,05:00:00,1710820800,13.8,13.8,94.63,12.9,0,0,7.6,6.5,205,1013.4,16.1,30,,,,Partially cloudy
19/03/2024 06:00,322,60,1,19/03/2024,06:00:00,1710824400,13.3,13.3,98.68,13.1,0,0,5.4,6.5,215,1013.3,13.6,2.2,,,,Clear
